,SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,pProblemSemanticError,pSubjectSyntaxError,pSubjectSemanticError,CorrectEventually,Label
1558,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,439,1,1,1558,1558,0.167,0.0333,True,True
1559,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,439,3,1,1559,1559,0.167,0.0333,True,True
1560,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,439,5,1,1560,1560,0.167,0.0333,True,True
1561,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,439,12,1,1561,1561,0.167,0.0333,True,True
1562,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,439,13,2,1562,1562,0.167,0.0333,True,True
1563,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,439,232,1,1563,1563,0.167,0.0333,True,True
1564,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,439,233,1,1564,1564,0.167,0.0333,True,True
1565,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,439,234,1,1565,1565,0.167,0.0333,True,True
1566,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,439,235,1,1566,1566,0.167,0.0333,True,True
1567,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,439,236,1,1567,1567,0.167,0.0333,True,True
1568,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,487,17,1,1568,1568,0.167,0.0333,True,True
1569,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,487,20,1,1569,1569,0.167,0.0333,True,True
1570,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,487,21,3,1570,1570,0.167,0.0333,True,True
1571,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,487,22,1,1571,1571,0.167,0.0333,True,True
1572,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,487,24,2,1572,1572,0.167,0.0333,True,True
1573,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,487,25,2,1573,1573,0.167,0.0333,True,True
1574,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,487,28,1,1574,1574,0.167,0.0333,True,True
1575,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,487,100,1,1575,1575,0.167,0.0333,True,True
1576,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,487,101,9,1576,1576,0.167,0.0333,False,False
1577,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,487,102,1,1577,1577,0.167,0.0333,True,True
1578,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,492,31,1,1578,1578,0.167,0.0333,True,True
1579,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,492,32,1,1579,1579,0.167,0.0333,True,True
1580,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,492,33,1,1580,1580,0.167,0.0333,True,True
1581,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,492,34,1,1581,1581,0.167,0.0333,True,True
1582,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,492,36,1,1582,1582,0.167,0.0333,True,True
1583,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,492,37,1,1583,1583,0.167,0.0333,True,True
1584,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,492,38,1,1584,1584,0.167,0.0333,True,True
1585,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,492,39,1,1585,1585,0.167,0.0333,True,True
1586,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,492,40,1,1586,1586,0.167,0.0333,True,True
1587,783d2e787e0734118d21fb09957c03c8ccc292d3cd70fb690faa98f6a6cc9739,492,128,1,1587,1587,0.167,0.0333,True,True
1588,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,439,1,1,1588,1588,0.433,0.5,True,True
1589,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,439,3,1,1589,1589,0.433,0.5,True,True
1590,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,439,5,4,1590,1590,0.433,0.5,True,True
1591,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,439,12,1,1591,1591,0.433,0.5,True,True
1592,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,439,13,3,1592,1592,0.433,0.5,True,True
1593,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,439,232,1,1593,1593,0.433,0.5,True,True
1594,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,439,233,3,1594,1594,0.433,0.5,True,True
1595,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,439,234,1,1595,1595,0.433,0.5,True,True
1596,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,439,235,1,1596,1596,0.433,0.5,True,True
1597,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,439,236,4,1597,1597,0.433,0.5,True,True
1598,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,487,17,1,1598,1598,0.433,0.5,True,True
1599,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,487,20,2,1599,1599,0.433,0.5,True,True
1600,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,487,21,2,1600,1600,0.433,0.5,True,True
1601,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,487,22,4,1601,1601,0.433,0.5,True,True
1602,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,487,24,1,1602,1602,0.433,0.5,True,True
1603,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,487,25,4,1603,1603,0.433,0.5,True,True
1604,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,487,28,6,1604,1604,0.433,0.5,True,True
1605,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,487,100,1,1605,1605,0.433,0.5,True,True
1606,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,487,101,2,1606,1606,0.433,0.5,True,True
1607,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,487,102,5,1607,1607,0.433,0.5,True,True
1608,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,492,31,1,1608,1608,0.433,0.5,True,True
1609,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,492,32,1,1609,1609,0.433,0.5,True,True
1610,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,492,33,1,1610,1610,0.433,0.5,True,True
1611,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,492,34,2,1611,1611,0.433,0.5,True,True
1612,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,492,36,10,1612,1612,0.433,0.5,True,False
1613,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,492,37,3,1613,1613,0.433,0.5,True,True
1614,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,492,38,11,1614,1614,0.433,0.5,True,True
1615,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,492,39,3,1615,1615,0.433,0.5,True,True
1616,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,492,40,5,1616,1616,0.433,0.5,True,True
1617,78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,492,128,29,1617,1617,0.433,0.5,True,False
1618,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,439,1,4,1618,1618,0.3,0.133,True,False
1619,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,439,3,1,1619,1619,0.3,0.133,True,True
1620,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,439,5,5,1620,1620,0.3,0.133,True,False
1621,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,439,12,1,1621,1621,0.3,0.133,True,True
1622,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,439,13,14,1622,1622,0.3,0.133,True,False
1623,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,439,232,1,1623,1623,0.3,0.133,True,True
1624,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,439,233,3,1624,1624,0.3,0.133,True,True
1625,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,439,234,1,1625,1625,0.3,0.133,True,True
1626,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,439,235,2,1626,1626,0.3,0.133,True,True
1627,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,439,236,1,1627,1627,0.3,0.133,True,True
1628,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,487,17,1,1628,1628,0.3,0.133,True,True
1629,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,487,20,1,1629,1629,0.3,0.133,True,True
1630,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,487,21,1,1630,1630,0.3,0.133,True,True
1631,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,487,22,1,1631,1631,0.3,0.133,True,True
1632,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,487,24,1,1632,1632,0.3,0.133,True,True
1633,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,487,25,1,1633,1633,0.3,0.133,True,True
1634,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,487,28,3,1634,1634,0.3,0.133,True,True
1635,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,487,100,1,1635,1635,0.3,0.133,True,True
1636,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,487,101,1,1636,1636,0.3,0.133,True,True
1637,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,487,102,1,1637,1637,0.3,0.133,True,True
1638,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,492,31,2,1638,1638,0.3,0.133,True,True
1639,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,492,32,1,1639,1639,0.3,0.133,True,True
1640,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,492,33,1,1640,1640,0.3,0.133,True,True
1641,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,492,34,2,1641,1641,0.3,0.133,True,True
1642,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,492,36,1,1642,1642,0.3,0.133,True,True
1643,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,492,37,2,1643,1643,0.3,0.133,True,True
1644,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,492,38,1,1644,1644,0.3,0.133,True,True
1645,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,492,39,1,1645,1645,0.3,0.133,True,True
1646,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,492,40,1,1646,1646,0.3,0.133,True,True
1647,78cb6709ef3e4aa9ec5148bce49e841e9a6257b64dff512fdffde18f1e1fcd14,492,128,1,1647,1647,0.3,0.133,True,True
1648,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,439,1,3,1648,1648,0.767,0.5,True,True
1649,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,439,3,4,1649,1649,0.767,0.5,True,True
1650,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,439,5,4,1650,1650,0.767,0.5,True,True
1651,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,439,12,3,1651,1651,0.767,0.5,True,False
1652,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,439,13,17,1652,1652,0.767,0.5,True,False
1653,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,439,232,13,1653,1653,0.767,0.5,True,False
1654,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,439,233,3,1654,1654,0.767,0.5,True,True
1655,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,439,234,1,1655,1655,0.767,0.5,True,True
1656,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,439,235,3,1656,1656,0.767,0.5,True,True
1657,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,439,236,10,1657,1657,0.767,0.5,True,False
1658,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,487,17,5,1658,1658,0.767,0.5,True,False
1659,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,487,20,4,1659,1659,0.767,0.5,True,True
1660,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,487,21,9,1660,1660,0.767,0.5,True,False
1661,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,487,22,1,1661,1661,0.767,0.5,True,True
1662,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,487,24,1,1662,1662,0.767,0.5,True,True
1663,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,487,25,26,1663,1663,0.767,0.5,True,False
1664,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,487,28,2,1664,1664,0.767,0.5,True,True
1665,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,487,100,2,1665,1665,0.767,0.5,True,True
1666,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,487,101,13,1666,1666,0.767,0.5,True,True
1667,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,487,102,4,1667,1667,0.767,0.5,True,True
1668,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,492,31,1,1668,1668,0.767,0.5,True,True
1669,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,492,32,1,1669,1669,0.767,0.5,True,True
1670,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,492,33,6,1670,1670,0.767,0.5,True,True
1671,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,492,34,4,1671,1671,0.767,0.5,True,True
1672,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,492,36,1,1672,1672,0.767,0.5,True,True
1673,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,492,37,3,1673,1673,0.767,0.5,True,True
1674,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,492,38,5,1674,1674,0.767,0.5,True,True
1675,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,492,39,2,1675,1675,0.767,0.5,True,True
1676,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,492,40,3,1676,1676,0.767,0.5,True,True
1677,78d5895c4f5d7d4efde22983b4b710dbee0c928cbea6ae21affa0e925ac3df73,492,128,9,1677,1677,0.767,0.5,True,True
1678,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,439,1,1,1678,1678,0.833,0.7,True,True
1679,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,439,3,6,1679,1679,0.833,0.7,True,True
1680,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,439,5,3,1680,1680,0.833,0.7,True,True
1681,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,439,12,1,1681,1681,0.833,0.7,True,True
1682,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,439,13,3,1682,1682,0.833,0.7,True,True
1683,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,439,232,2,1683,1683,0.833,0.7,True,True
1684,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,439,233,1,1684,1684,0.833,0.7,True,True
1685,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,439,234,3,1685,1685,0.833,0.7,True,True
1686,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,439,235,5,1686,1686,0.833,0.7,True,False
1687,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,439,236,3,1687,1687,0.833,0.7,True,True
1688,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,487,17,3,1688,1688,0.833,0.7,True,False
1689,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,487,20,2,1689,1689,0.833,0.7,True,True
1690,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,487,21,2,1690,1690,0.833,0.7,True,True
1691,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,487,22,6,1691,1691,0.833,0.7,True,False
1692,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,487,24,5,1692,1692,0.833,0.7,True,True
1693,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,487,25,9,1693,1693,0.833,0.7,True,True
1694,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,487,28,3,1694,1694,0.833,0.7,True,True
1695,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,487,100,5,1695,1695,0.833,0.7,True,True
1696,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,487,101,20,1696,1696,0.833,0.7,True,False
1697,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,487,102,10,1697,1697,0.833,0.7,True,True
1698,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,492,31,7,1698,1698,0.833,0.7,True,False
1699,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,492,32,22,1699,1699,0.833,0.7,True,False
1700,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,492,33,4,1700,1700,0.833,0.7,True,True
1701,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,492,34,37,1701,1701,0.833,0.7,True,False
1702,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,492,36,15,1702,1702,0.833,0.7,True,False
1703,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,492,37,4,1703,1703,0.833,0.7,True,True
1704,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,492,38,10,1704,1704,0.833,0.7,True,True
1705,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,492,39,13,1705,1705,0.833,0.7,True,False
1706,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,492,40,19,1706,1706,0.833,0.7,True,False
1707,798001d1fa1a0831f5bca0b644c70c03a31b7491cb51bf0c872a470ba434c8de,492,128,15,1707,1707,0.833,0.7,True,False
1708,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,439,1,1,1708,1708,0.4,0.167,True,True
1709,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,439,3,1,1709,1709,0.4,0.167,True,True
1710,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,439,5,4,1710,1710,0.4,0.167,True,True
1711,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,439,12,1,1711,1711,0.4,0.167,True,True
1712,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,439,13,8,1712,1712,0.4,0.167,True,True
1713,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,439,232,1,1713,1713,0.4,0.167,True,True
1714,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,439,233,1,1714,1714,0.4,0.167,True,True
1715,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,439,234,3,1715,1715,0.4,0.167,True,True
1716,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,439,235,5,1716,1716,0.4,0.167,True,False
1717,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,439,236,2,1717,1717,0.4,0.167,True,True
1718,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,487,17,1,1718,1718,0.4,0.167,True,True
1719,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,487,20,1,1719,1719,0.4,0.167,True,True
1720,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,487,21,2,1720,1720,0.4,0.167,True,True
1721,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,487,22,5,1721,1721,0.4,0.167,True,False
1722,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,487,24,1,1722,1722,0.4,0.167,True,True
1723,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,487,25,6,1723,1723,0.4,0.167,True,True
1724,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,487,28,1,1724,1724,0.4,0.167,True,True
1725,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,487,100,1,1725,1725,0.4,0.167,True,True
1726,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,487,101,16,1726,1726,0.4,0.167,False,False
1727,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,487,102,1,1727,1727,0.4,0.167,True,True
1728,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,492,31,1,1728,1728,0.4,0.167,True,True
1729,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,492,32,2,1729,1729,0.4,0.167,True,True
1730,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,492,33,1,1730,1730,0.4,0.167,True,True
1731,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,492,34,1,1731,1731,0.4,0.167,True,True
1732,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,492,36,1,1732,1732,0.4,0.167,True,True
1733,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,492,37,27,1733,1733,0.4,0.167,True,False
1734,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,492,38,4,1734,1734,0.4,0.167,True,True
1735,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,492,39,1,1735,1735,0.4,0.167,True,True
1736,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,492,40,1,1736,1736,0.4,0.167,True,True
1737,79a7e9a5c619f2779d2e17ca557372d9f837457160fccee08e7c0ff5f851de9a,492,128,1,1737,1737,0.4,0.167,True,True
1738,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,439,1,5,1738,1738,0.8,0.6,True,False
1739,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,439,3,8,1739,1739,0.8,0.6,False,False
1740,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,439,5,2,1740,1740,0.8,0.6,True,True
1741,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,439,12,1,1741,1741,0.8,0.6,True,True
1742,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,439,13,25,1742,1742,0.8,0.6,True,False
1743,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,439,232,11,1743,1743,0.8,0.6,True,False
1744,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,439,233,2,1744,1744,0.8,0.6,True,True
1745,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,439,234,1,1745,1745,0.8,0.6,True,True
1746,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,439,235,4,1746,1746,0.8,0.6,True,True
1747,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,439,236,6,1747,1747,0.8,0.6,True,False
1748,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,487,17,4,1748,1748,0.8,0.6,True,False
1749,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,487,20,3,1749,1749,0.8,0.6,True,True
1750,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,487,21,1,1750,1750,0.8,0.6,True,True
1751,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,487,22,3,1751,1751,0.8,0.6,True,True
1752,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,487,24,6,1752,1752,0.8,0.6,True,True
1753,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,487,25,4,1753,1753,0.8,0.6,True,True
1754,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,487,28,14,1754,1754,0.8,0.6,True,False
1755,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,487,100,8,1755,1755,0.8,0.6,True,False
1756,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,487,101,25,1756,1756,0.8,0.6,True,False
1757,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,487,102,7,1757,1757,0.8,0.6,True,True
1758,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,492,31,5,1758,1758,0.8,0.6,True,True
1759,7e617933097884285054b322c76d243d4a210695dcbfcaa83da337f15bac3b7e,492,32,13,1759,1759,0.8,0.6,True,False
