,SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,CorrectEventually,Label
3817,907372450aa412b4647b9b8a64967f71,487.0,28,4,0.538,True,True
3818,907372450aa412b4647b9b8a64967f71,487.0,100,2,0.667,True,True
3819,907372450aa412b4647b9b8a64967f71,487.0,101,6,0.692,True,True
3820,907372450aa412b4647b9b8a64967f71,487.0,102,13,0.756,False,False
3821,907372450aa412b4647b9b8a64967f71,492.0,31,2,0.409,False,False
3822,907372450aa412b4647b9b8a64967f71,492.0,37,2,0.528,True,True
3823,907372450aa412b4647b9b8a64967f71,492.0,38,8,0.591,True,True
3824,907372450aa412b4647b9b8a64967f71,492.0,40,4,0.657,False,False
3825,907372450aa412b4647b9b8a64967f71,492.0,128,6,0.509,False,False
3826,91109a77036a730296d6305a9794fa13,439.0,1,3,0.358,True,False
3827,91109a77036a730296d6305a9794fa13,439.0,3,2,0.404,True,True
3828,91109a77036a730296d6305a9794fa13,439.0,5,1,0.412,True,True
3829,91109a77036a730296d6305a9794fa13,439.0,12,1,0.326,True,True
3830,91109a77036a730296d6305a9794fa13,439.0,13,5,0.794,True,True
3831,91109a77036a730296d6305a9794fa13,439.0,232,2,0.688,True,True
3832,91109a77036a730296d6305a9794fa13,439.0,233,5,0.425,True,False
3833,91109a77036a730296d6305a9794fa13,439.0,234,1,0.524,True,True
3834,91109a77036a730296d6305a9794fa13,439.0,235,3,0.379,True,True
3835,91109a77036a730296d6305a9794fa13,439.0,236,2,0.518,True,True
3836,91109a77036a730296d6305a9794fa13,487.0,17,1,0.268,True,True
3837,91109a77036a730296d6305a9794fa13,487.0,20,3,0.413,True,True
3838,91109a77036a730296d6305a9794fa13,487.0,21,1,0.254,True,True
3839,91109a77036a730296d6305a9794fa13,487.0,22,1,0.559,True,True
3840,91109a77036a730296d6305a9794fa13,487.0,24,3,0.65,True,True
3841,91109a77036a730296d6305a9794fa13,487.0,25,4,0.545,True,True
3842,91109a77036a730296d6305a9794fa13,487.0,28,2,0.538,True,True
3843,91109a77036a730296d6305a9794fa13,487.0,100,4,0.667,True,True
3844,91109a77036a730296d6305a9794fa13,487.0,101,11,0.692,True,False
3845,91109a77036a730296d6305a9794fa13,487.0,102,19,0.756,True,False
3846,91109a77036a730296d6305a9794fa13,492.0,31,2,0.409,True,True
3847,91109a77036a730296d6305a9794fa13,492.0,32,27,0.586,True,False
3848,91109a77036a730296d6305a9794fa13,492.0,33,4,0.552,True,True
3849,91109a77036a730296d6305a9794fa13,492.0,34,3,0.563,True,True
3850,91109a77036a730296d6305a9794fa13,492.0,36,13,0.515,True,False
3851,91109a77036a730296d6305a9794fa13,492.0,37,13,0.528,True,False
3852,91109a77036a730296d6305a9794fa13,492.0,38,15,0.591,True,False
3853,91109a77036a730296d6305a9794fa13,492.0,39,7,0.478,True,False
3854,91109a77036a730296d6305a9794fa13,492.0,40,8,0.657,False,False
3855,91109a77036a730296d6305a9794fa13,492.0,128,9,0.509,True,False
3856,9313f5e96e48503b676b16e2e0d41455,439.0,1,1,0.358,True,True
3857,9313f5e96e48503b676b16e2e0d41455,439.0,3,3,0.404,True,True
3858,9313f5e96e48503b676b16e2e0d41455,439.0,5,1,0.412,True,True
3859,9313f5e96e48503b676b16e2e0d41455,439.0,12,6,0.326,True,False
3860,9313f5e96e48503b676b16e2e0d41455,439.0,13,4,0.794,True,True
3861,9313f5e96e48503b676b16e2e0d41455,439.0,232,4,0.688,True,True
3862,9313f5e96e48503b676b16e2e0d41455,439.0,233,2,0.425,True,True
3863,9313f5e96e48503b676b16e2e0d41455,439.0,234,1,0.524,True,True
3864,9313f5e96e48503b676b16e2e0d41455,439.0,235,3,0.379,True,True
3865,9313f5e96e48503b676b16e2e0d41455,439.0,236,1,0.518,True,True
3866,9313f5e96e48503b676b16e2e0d41455,487.0,17,1,0.268,True,True
3867,9313f5e96e48503b676b16e2e0d41455,487.0,20,1,0.413,True,True
3868,9313f5e96e48503b676b16e2e0d41455,487.0,21,1,0.254,True,True
3869,9313f5e96e48503b676b16e2e0d41455,487.0,22,1,0.559,True,True
3870,9313f5e96e48503b676b16e2e0d41455,487.0,24,1,0.65,True,True
3871,9313f5e96e48503b676b16e2e0d41455,487.0,25,1,0.545,True,True
3872,9313f5e96e48503b676b16e2e0d41455,487.0,28,1,0.538,True,True
3873,9313f5e96e48503b676b16e2e0d41455,487.0,100,1,0.667,True,True
3874,9313f5e96e48503b676b16e2e0d41455,487.0,101,1,0.692,True,True
3875,9313f5e96e48503b676b16e2e0d41455,487.0,102,1,0.756,True,True
3876,9313f5e96e48503b676b16e2e0d41455,492.0,31,1,0.409,True,True
3877,9313f5e96e48503b676b16e2e0d41455,492.0,32,1,0.586,True,True
3878,9313f5e96e48503b676b16e2e0d41455,492.0,33,1,0.552,True,True
3879,9313f5e96e48503b676b16e2e0d41455,492.0,34,1,0.563,True,True
3880,9313f5e96e48503b676b16e2e0d41455,492.0,36,1,0.515,True,True
3881,9313f5e96e48503b676b16e2e0d41455,492.0,37,1,0.528,True,True
3882,9313f5e96e48503b676b16e2e0d41455,492.0,38,1,0.591,True,True
3883,9313f5e96e48503b676b16e2e0d41455,492.0,39,1,0.478,True,True
3884,9313f5e96e48503b676b16e2e0d41455,492.0,40,3,0.657,True,True
3885,9313f5e96e48503b676b16e2e0d41455,492.0,128,1,0.509,True,True
3886,93819e80e5e3693840fa1f2c327b51b5,439.0,1,1,0.358,True,True
3887,93819e80e5e3693840fa1f2c327b51b5,439.0,3,5,0.404,True,False
3888,93819e80e5e3693840fa1f2c327b51b5,439.0,5,1,0.412,True,True
3889,93819e80e5e3693840fa1f2c327b51b5,439.0,12,1,0.326,True,True
3890,93819e80e5e3693840fa1f2c327b51b5,439.0,13,5,0.794,True,True
3891,93819e80e5e3693840fa1f2c327b51b5,439.0,232,4,0.688,True,True
3892,93819e80e5e3693840fa1f2c327b51b5,439.0,233,3,0.425,True,True
3893,93819e80e5e3693840fa1f2c327b51b5,439.0,234,2,0.524,True,True
3894,93819e80e5e3693840fa1f2c327b51b5,439.0,235,3,0.379,True,True
3895,93819e80e5e3693840fa1f2c327b51b5,439.0,236,1,0.518,True,True
3896,93819e80e5e3693840fa1f2c327b51b5,487.0,17,1,0.268,True,True
3897,93819e80e5e3693840fa1f2c327b51b5,487.0,20,2,0.413,True,True
3898,93819e80e5e3693840fa1f2c327b51b5,487.0,21,3,0.254,True,False
3899,93819e80e5e3693840fa1f2c327b51b5,487.0,22,8,0.559,True,False
3900,93819e80e5e3693840fa1f2c327b51b5,487.0,24,5,0.65,True,True
3901,93819e80e5e3693840fa1f2c327b51b5,487.0,25,2,0.545,True,True
3902,93819e80e5e3693840fa1f2c327b51b5,487.0,28,2,0.538,True,True
3903,93819e80e5e3693840fa1f2c327b51b5,487.0,100,1,0.667,True,True
3904,93819e80e5e3693840fa1f2c327b51b5,487.0,101,4,0.692,False,False
3905,93819e80e5e3693840fa1f2c327b51b5,487.0,102,8,0.756,True,True
3906,93819e80e5e3693840fa1f2c327b51b5,492.0,31,1,0.409,True,True
3907,93819e80e5e3693840fa1f2c327b51b5,492.0,32,1,0.586,True,True
3908,93819e80e5e3693840fa1f2c327b51b5,492.0,33,3,0.552,True,True
3909,93819e80e5e3693840fa1f2c327b51b5,492.0,34,1,0.563,True,True
3910,93819e80e5e3693840fa1f2c327b51b5,492.0,36,1,0.515,True,True
3911,93819e80e5e3693840fa1f2c327b51b5,492.0,37,1,0.528,True,True
3912,93819e80e5e3693840fa1f2c327b51b5,492.0,38,7,0.591,False,False
3913,93819e80e5e3693840fa1f2c327b51b5,492.0,39,5,0.478,True,True
3914,93819e80e5e3693840fa1f2c327b51b5,492.0,40,6,0.657,True,True
3915,93819e80e5e3693840fa1f2c327b51b5,492.0,128,4,0.509,True,True
3916,946af3555203afdb63e571b873e419f6,439.0,1,1,0.358,True,True
3917,946af3555203afdb63e571b873e419f6,439.0,3,2,0.404,True,True
3918,946af3555203afdb63e571b873e419f6,439.0,5,9,0.412,True,False
3919,946af3555203afdb63e571b873e419f6,439.0,12,3,0.326,True,False
3920,946af3555203afdb63e571b873e419f6,439.0,13,12,0.794,True,False
3921,946af3555203afdb63e571b873e419f6,439.0,232,5,0.688,True,True
3922,946af3555203afdb63e571b873e419f6,439.0,233,4,0.425,True,True
3923,946af3555203afdb63e571b873e419f6,439.0,234,3,0.524,True,True
3924,946af3555203afdb63e571b873e419f6,439.0,235,1,0.379,True,True
3925,946af3555203afdb63e571b873e419f6,439.0,236,11,0.518,True,False
3926,946af3555203afdb63e571b873e419f6,487.0,17,1,0.268,True,True
3927,946af3555203afdb63e571b873e419f6,487.0,20,1,0.413,True,True
3928,946af3555203afdb63e571b873e419f6,487.0,21,1,0.254,True,True
3929,946af3555203afdb63e571b873e419f6,487.0,22,1,0.559,True,True
3930,946af3555203afdb63e571b873e419f6,487.0,24,10,0.65,True,False
3931,946af3555203afdb63e571b873e419f6,487.0,25,3,0.545,True,True
3932,946af3555203afdb63e571b873e419f6,487.0,28,2,0.538,True,True
3933,946af3555203afdb63e571b873e419f6,487.0,100,2,0.667,True,True
3934,946af3555203afdb63e571b873e419f6,487.0,101,9,0.692,True,True
3935,946af3555203afdb63e571b873e419f6,487.0,102,26,0.756,True,False
3936,946af3555203afdb63e571b873e419f6,492.0,31,2,0.409,True,True
3937,946af3555203afdb63e571b873e419f6,492.0,32,11,0.586,True,False
3938,946af3555203afdb63e571b873e419f6,492.0,33,1,0.552,True,True
3939,946af3555203afdb63e571b873e419f6,492.0,34,7,0.563,True,False
3940,946af3555203afdb63e571b873e419f6,492.0,36,4,0.515,True,True
3941,946af3555203afdb63e571b873e419f6,492.0,37,10,0.528,True,False
3942,946af3555203afdb63e571b873e419f6,492.0,38,25,0.591,True,False
3943,946af3555203afdb63e571b873e419f6,492.0,39,40,0.478,True,False
3944,946af3555203afdb63e571b873e419f6,492.0,40,25,0.657,True,False
3945,946af3555203afdb63e571b873e419f6,492.0,128,6,0.509,True,True
3946,95a372b63ab8641f092e77acc9bf468c,439.0,1,2,0.358,True,True
3947,95a372b63ab8641f092e77acc9bf468c,439.0,3,3,0.404,True,True
3948,95a372b63ab8641f092e77acc9bf468c,439.0,5,2,0.412,True,True
3949,95a372b63ab8641f092e77acc9bf468c,439.0,12,1,0.326,True,True
3950,95a372b63ab8641f092e77acc9bf468c,439.0,13,5,0.794,True,True
3951,95a372b63ab8641f092e77acc9bf468c,439.0,232,16,0.688,True,False
3952,95a372b63ab8641f092e77acc9bf468c,439.0,233,1,0.425,True,True
3953,95a372b63ab8641f092e77acc9bf468c,439.0,234,12,0.524,True,False
3954,95a372b63ab8641f092e77acc9bf468c,439.0,235,4,0.379,True,True
3955,95a372b63ab8641f092e77acc9bf468c,439.0,236,6,0.518,True,False
3956,95a372b63ab8641f092e77acc9bf468c,492.0,31,12,0.409,True,False
3957,95a372b63ab8641f092e77acc9bf468c,492.0,32,10,0.586,True,False
3958,95a372b63ab8641f092e77acc9bf468c,492.0,33,6,0.552,True,False
3959,95a372b63ab8641f092e77acc9bf468c,492.0,34,15,0.563,False,False
3960,95a372b63ab8641f092e77acc9bf468c,492.0,36,2,0.515,True,True
3961,95a372b63ab8641f092e77acc9bf468c,492.0,37,8,0.528,True,False
3962,95a372b63ab8641f092e77acc9bf468c,492.0,38,21,0.591,True,False
3963,95a372b63ab8641f092e77acc9bf468c,492.0,39,3,0.478,True,True
3964,95a372b63ab8641f092e77acc9bf468c,492.0,40,10,0.657,True,False
3965,95a372b63ab8641f092e77acc9bf468c,492.0,128,21,0.509,True,False
3966,96fe1255e032940e2739e06072855b95,439.0,1,3,0.358,True,False
3967,96fe1255e032940e2739e06072855b95,439.0,3,8,0.404,True,False
3968,96fe1255e032940e2739e06072855b95,439.0,5,6,0.412,True,False
3969,96fe1255e032940e2739e06072855b95,439.0,12,1,0.326,True,True
3970,96fe1255e032940e2739e06072855b95,439.0,13,8,0.794,True,True
3971,96fe1255e032940e2739e06072855b95,439.0,232,1,0.688,True,True
3972,96fe1255e032940e2739e06072855b95,439.0,233,2,0.425,True,True
3973,96fe1255e032940e2739e06072855b95,439.0,234,1,0.524,True,True
3974,96fe1255e032940e2739e06072855b95,439.0,235,2,0.379,True,True
3975,96fe1255e032940e2739e06072855b95,439.0,236,1,0.518,True,True
3976,96fe1255e032940e2739e06072855b95,487.0,17,2,0.268,True,True
3977,96fe1255e032940e2739e06072855b95,487.0,20,3,0.413,True,True
3978,96fe1255e032940e2739e06072855b95,487.0,21,7,0.254,True,False
3979,96fe1255e032940e2739e06072855b95,487.0,22,2,0.559,True,True
3980,96fe1255e032940e2739e06072855b95,487.0,24,1,0.65,True,True
3981,96fe1255e032940e2739e06072855b95,487.0,25,2,0.545,True,True
3982,96fe1255e032940e2739e06072855b95,487.0,28,2,0.538,True,True
3983,96fe1255e032940e2739e06072855b95,487.0,100,1,0.667,True,True
3984,96fe1255e032940e2739e06072855b95,487.0,101,3,0.692,True,True
3985,96fe1255e032940e2739e06072855b95,487.0,102,1,0.756,True,True
3986,96fe1255e032940e2739e06072855b95,492.0,31,1,0.409,True,True
3987,96fe1255e032940e2739e06072855b95,492.0,32,1,0.586,True,True
3988,96fe1255e032940e2739e06072855b95,492.0,33,2,0.552,True,True
3989,96fe1255e032940e2739e06072855b95,492.0,34,1,0.563,True,True
3990,96fe1255e032940e2739e06072855b95,492.0,36,1,0.515,True,True
3991,96fe1255e032940e2739e06072855b95,492.0,37,2,0.528,True,True
3992,96fe1255e032940e2739e06072855b95,492.0,38,1,0.591,True,True
3993,96fe1255e032940e2739e06072855b95,492.0,39,1,0.478,True,True
3994,96fe1255e032940e2739e06072855b95,492.0,40,3,0.657,True,True
3995,96fe1255e032940e2739e06072855b95,492.0,128,1,0.509,True,True
3996,97cbc42bf29a147e4a2c287664032734,439.0,1,6,0.358,True,False
3997,97cbc42bf29a147e4a2c287664032734,439.0,3,8,0.404,True,False
3998,97cbc42bf29a147e4a2c287664032734,439.0,5,17,0.412,True,False
3999,97cbc42bf29a147e4a2c287664032734,439.0,12,2,0.326,True,True
4000,97cbc42bf29a147e4a2c287664032734,439.0,13,3,0.794,True,True
4001,97cbc42bf29a147e4a2c287664032734,439.0,232,1,0.688,True,True
4002,97cbc42bf29a147e4a2c287664032734,439.0,233,14,0.425,True,False
4003,97cbc42bf29a147e4a2c287664032734,439.0,234,8,0.524,True,False
4004,97cbc42bf29a147e4a2c287664032734,439.0,235,3,0.379,True,True
4005,97cbc42bf29a147e4a2c287664032734,439.0,236,9,0.518,True,False
4006,97cbc42bf29a147e4a2c287664032734,487.0,17,32,0.268,True,False
4007,97cbc42bf29a147e4a2c287664032734,487.0,20,7,0.413,True,False
4008,97cbc42bf29a147e4a2c287664032734,487.0,21,7,0.254,True,False
4009,97cbc42bf29a147e4a2c287664032734,487.0,22,3,0.559,True,True
4010,97cbc42bf29a147e4a2c287664032734,487.0,24,2,0.65,True,True
4011,97cbc42bf29a147e4a2c287664032734,487.0,25,43,0.545,True,False
4012,97cbc42bf29a147e4a2c287664032734,487.0,28,5,0.538,True,True
4013,97cbc42bf29a147e4a2c287664032734,487.0,100,2,0.667,True,True
4014,97cbc42bf29a147e4a2c287664032734,487.0,101,26,0.692,True,False
4015,97cbc42bf29a147e4a2c287664032734,487.0,102,3,0.756,True,True
4016,97cbc42bf29a147e4a2c287664032734,492.0,31,3,0.409,True,True
4017,97cbc42bf29a147e4a2c287664032734,492.0,32,3,0.586,True,True
4018,97cbc42bf29a147e4a2c287664032734,492.0,33,30,0.552,True,False
4019,97cbc42bf29a147e4a2c287664032734,492.0,34,14,0.563,True,False
4020,97cbc42bf29a147e4a2c287664032734,492.0,36,3,0.515,True,True
4021,97cbc42bf29a147e4a2c287664032734,492.0,37,5,0.528,True,True
4022,97cbc42bf29a147e4a2c287664032734,492.0,38,7,0.591,True,True
4023,97cbc42bf29a147e4a2c287664032734,492.0,39,6,0.478,True,False
4024,97cbc42bf29a147e4a2c287664032734,492.0,40,12,0.657,True,False
4025,97cbc42bf29a147e4a2c287664032734,492.0,128,4,0.509,True,True
4026,988d51eda1be1cd7bcd704d83b0391f9,439.0,1,1,0.358,True,True
4027,988d51eda1be1cd7bcd704d83b0391f9,439.0,3,1,0.404,True,True
4028,988d51eda1be1cd7bcd704d83b0391f9,439.0,5,1,0.412,True,True
4029,988d51eda1be1cd7bcd704d83b0391f9,439.0,12,1,0.326,True,True
4030,988d51eda1be1cd7bcd704d83b0391f9,439.0,13,7,0.794,True,True
4031,988d51eda1be1cd7bcd704d83b0391f9,439.0,232,2,0.688,True,True
4032,988d51eda1be1cd7bcd704d83b0391f9,439.0,233,1,0.425,True,True
4033,988d51eda1be1cd7bcd704d83b0391f9,439.0,234,5,0.524,True,False
4034,988d51eda1be1cd7bcd704d83b0391f9,439.0,235,1,0.379,True,True
4035,988d51eda1be1cd7bcd704d83b0391f9,439.0,236,1,0.518,True,True
4036,988d51eda1be1cd7bcd704d83b0391f9,487.0,17,1,0.268,True,True
4037,988d51eda1be1cd7bcd704d83b0391f9,487.0,20,8,0.413,True,False
4038,988d51eda1be1cd7bcd704d83b0391f9,487.0,21,2,0.254,True,True
4039,988d51eda1be1cd7bcd704d83b0391f9,487.0,22,5,0.559,True,False
4040,988d51eda1be1cd7bcd704d83b0391f9,487.0,24,10,0.65,True,False
4041,988d51eda1be1cd7bcd704d83b0391f9,487.0,25,5,0.545,True,True
4042,988d51eda1be1cd7bcd704d83b0391f9,487.0,28,3,0.538,True,True
4043,988d51eda1be1cd7bcd704d83b0391f9,487.0,100,2,0.667,True,True
4044,988d51eda1be1cd7bcd704d83b0391f9,487.0,101,1,0.692,False,False
4045,988d51eda1be1cd7bcd704d83b0391f9,487.0,102,9,0.756,True,True
4046,988d51eda1be1cd7bcd704d83b0391f9,492.0,31,3,0.409,True,True
4047,988d51eda1be1cd7bcd704d83b0391f9,492.0,32,18,0.586,True,False
4048,988d51eda1be1cd7bcd704d83b0391f9,492.0,33,4,0.552,True,True
4049,988d51eda1be1cd7bcd704d83b0391f9,492.0,34,3,0.563,True,True
4050,988d51eda1be1cd7bcd704d83b0391f9,492.0,36,1,0.515,True,True
4051,988d51eda1be1cd7bcd704d83b0391f9,492.0,37,3,0.528,True,True
4052,988d51eda1be1cd7bcd704d83b0391f9,492.0,38,9,0.591,True,True
4053,988d51eda1be1cd7bcd704d83b0391f9,492.0,39,1,0.478,True,True
4054,988d51eda1be1cd7bcd704d83b0391f9,492.0,40,2,0.657,True,True
4055,988d51eda1be1cd7bcd704d83b0391f9,492.0,128,20,0.509,True,False
4056,993e2921b4681af69dd9c0baeb9225e2,439.0,1,1,0.358,True,True
4057,993e2921b4681af69dd9c0baeb9225e2,439.0,3,1,0.404,True,True
4058,993e2921b4681af69dd9c0baeb9225e2,439.0,5,1,0.412,True,True
4059,993e2921b4681af69dd9c0baeb9225e2,439.0,12,2,0.326,True,True
4060,993e2921b4681af69dd9c0baeb9225e2,439.0,13,1,0.794,True,True
4061,993e2921b4681af69dd9c0baeb9225e2,439.0,232,2,0.688,True,True
4062,993e2921b4681af69dd9c0baeb9225e2,439.0,233,1,0.425,True,True
4063,993e2921b4681af69dd9c0baeb9225e2,439.0,234,1,0.524,True,True
4064,993e2921b4681af69dd9c0baeb9225e2,439.0,235,1,0.379,True,True
4065,993e2921b4681af69dd9c0baeb9225e2,439.0,236,1,0.518,True,True
4066,993e2921b4681af69dd9c0baeb9225e2,487.0,17,1,0.268,True,True
4067,993e2921b4681af69dd9c0baeb9225e2,487.0,20,5,0.413,True,False
4068,993e2921b4681af69dd9c0baeb9225e2,487.0,21,3,0.254,True,False
4069,993e2921b4681af69dd9c0baeb9225e2,487.0,22,1,0.559,True,True
4070,993e2921b4681af69dd9c0baeb9225e2,487.0,24,3,0.65,True,True
4071,993e2921b4681af69dd9c0baeb9225e2,487.0,25,7,0.545,True,True
4072,993e2921b4681af69dd9c0baeb9225e2,487.0,28,1,0.538,True,True
4073,993e2921b4681af69dd9c0baeb9225e2,487.0,100,2,0.667,True,True
4074,993e2921b4681af69dd9c0baeb9225e2,487.0,101,2,0.692,True,True
4075,993e2921b4681af69dd9c0baeb9225e2,487.0,102,4,0.756,True,True
4076,993e2921b4681af69dd9c0baeb9225e2,492.0,31,1,0.409,True,True
4077,993e2921b4681af69dd9c0baeb9225e2,492.0,32,6,0.586,True,True
4078,993e2921b4681af69dd9c0baeb9225e2,492.0,33,6,0.552,True,False
4079,993e2921b4681af69dd9c0baeb9225e2,492.0,34,8,0.563,True,False
4080,993e2921b4681af69dd9c0baeb9225e2,492.0,36,6,0.515,True,False
4081,993e2921b4681af69dd9c0baeb9225e2,492.0,37,2,0.528,True,True
4082,993e2921b4681af69dd9c0baeb9225e2,492.0,38,7,0.591,True,True
4083,993e2921b4681af69dd9c0baeb9225e2,492.0,39,2,0.478,True,True
4084,993e2921b4681af69dd9c0baeb9225e2,492.0,40,3,0.657,True,True
4085,993e2921b4681af69dd9c0baeb9225e2,492.0,128,5,0.509,True,True
4086,9964364bfd2b38643a0b41b981c01f60,487.0,17,3,0.268,True,False
4087,9964364bfd2b38643a0b41b981c01f60,487.0,20,5,0.413,True,False
4088,9964364bfd2b38643a0b41b981c01f60,487.0,21,1,0.254,True,True
4089,9964364bfd2b38643a0b41b981c01f60,487.0,22,6,0.559,True,False
4090,9964364bfd2b38643a0b41b981c01f60,487.0,24,7,0.65,True,True
4091,9964364bfd2b38643a0b41b981c01f60,487.0,25,3,0.545,True,True
4092,9964364bfd2b38643a0b41b981c01f60,487.0,28,20,0.538,True,False
4093,9964364bfd2b38643a0b41b981c01f60,487.0,100,12,0.667,True,False
4094,9964364bfd2b38643a0b41b981c01f60,487.0,101,16,0.692,True,False
4095,9964364bfd2b38643a0b41b981c01f60,487.0,102,11,0.756,True,True
4096,9964364bfd2b38643a0b41b981c01f60,492.0,31,9,0.409,True,False
4097,9964364bfd2b38643a0b41b981c01f60,492.0,32,4,0.586,True,True
4098,9964364bfd2b38643a0b41b981c01f60,492.0,33,8,0.552,True,False
4099,9964364bfd2b38643a0b41b981c01f60,492.0,34,26,0.563,True,False
4100,9964364bfd2b38643a0b41b981c01f60,492.0,36,29,0.515,True,False
4101,9964364bfd2b38643a0b41b981c01f60,492.0,37,12,0.528,True,False
4102,9964364bfd2b38643a0b41b981c01f60,492.0,38,4,0.591,True,True
4103,9964364bfd2b38643a0b41b981c01f60,492.0,39,7,0.478,True,False
4104,9964364bfd2b38643a0b41b981c01f60,492.0,40,9,0.657,True,True
4105,9964364bfd2b38643a0b41b981c01f60,492.0,128,6,0.509,True,True
4106,9a4b930f7a36153ca68fdf211c8836a7,439.0,1,2,0.358,True,True
4107,9a4b930f7a36153ca68fdf211c8836a7,439.0,3,2,0.404,False,False
4108,9a4b930f7a36153ca68fdf211c8836a7,439.0,5,4,0.412,True,True
4109,9a4b930f7a36153ca68fdf211c8836a7,439.0,12,1,0.326,True,True
4110,9a4b930f7a36153ca68fdf211c8836a7,439.0,13,29,0.794,False,False
4111,9a4b930f7a36153ca68fdf211c8836a7,439.0,232,44,0.688,False,False
4112,9a4b930f7a36153ca68fdf211c8836a7,439.0,233,2,0.425,True,True
4113,9a4b930f7a36153ca68fdf211c8836a7,439.0,234,7,0.524,True,False
4114,9a4b930f7a36153ca68fdf211c8836a7,439.0,235,3,0.379,True,True
4115,9a4b930f7a36153ca68fdf211c8836a7,439.0,236,3,0.518,True,True
4116,9a4b930f7a36153ca68fdf211c8836a7,487.0,17,1,0.268,True,True
4117,9a4b930f7a36153ca68fdf211c8836a7,487.0,20,4,0.413,True,True
4118,9a4b930f7a36153ca68fdf211c8836a7,487.0,21,1,0.254,True,True
4119,9a4b930f7a36153ca68fdf211c8836a7,487.0,22,8,0.559,True,False
4120,9a4b930f7a36153ca68fdf211c8836a7,487.0,24,9,0.65,False,False
4121,9a4b930f7a36153ca68fdf211c8836a7,487.0,25,13,0.545,True,False
4122,9a4b930f7a36153ca68fdf211c8836a7,487.0,28,21,0.538,True,False
4123,9a4b930f7a36153ca68fdf211c8836a7,487.0,100,8,0.667,True,False
4124,9a4b930f7a36153ca68fdf211c8836a7,487.0,101,26,0.692,False,False
4125,9a4b930f7a36153ca68fdf211c8836a7,487.0,102,17,0.756,True,False
4126,9a4b930f7a36153ca68fdf211c8836a7,492.0,31,16,0.409,True,False
4127,9a4b930f7a36153ca68fdf211c8836a7,492.0,32,10,0.586,True,False
4128,9a4b930f7a36153ca68fdf211c8836a7,492.0,33,3,0.552,True,True
4129,9a4b930f7a36153ca68fdf211c8836a7,492.0,34,1,0.563,False,False
4130,9a4b930f7a36153ca68fdf211c8836a7,492.0,36,9,0.515,True,False
4131,9a4b930f7a36153ca68fdf211c8836a7,492.0,37,6,0.528,True,False
4132,9a4b930f7a36153ca68fdf211c8836a7,492.0,38,4,0.591,True,True
4133,9a4b930f7a36153ca68fdf211c8836a7,492.0,39,15,0.478,True,False
4134,9a4b930f7a36153ca68fdf211c8836a7,492.0,40,11,0.657,True,False
4135,9a4b930f7a36153ca68fdf211c8836a7,492.0,128,13,0.509,True,False
4136,9acf1b76f369030270de8f98f84d6707,439.0,1,1,0.358,True,True
4137,9acf1b76f369030270de8f98f84d6707,439.0,3,1,0.404,True,True
4138,9acf1b76f369030270de8f98f84d6707,439.0,5,1,0.412,True,True
4139,9acf1b76f369030270de8f98f84d6707,439.0,12,1,0.326,True,True
4140,9acf1b76f369030270de8f98f84d6707,439.0,13,5,0.794,True,True
4141,9acf1b76f369030270de8f98f84d6707,439.0,232,7,0.688,True,False
4142,9acf1b76f369030270de8f98f84d6707,439.0,233,1,0.425,True,True
4143,9acf1b76f369030270de8f98f84d6707,439.0,234,2,0.524,True,True
4144,9acf1b76f369030270de8f98f84d6707,439.0,235,1,0.379,True,True
4145,9acf1b76f369030270de8f98f84d6707,439.0,236,1,0.518,True,True
4146,9acf1b76f369030270de8f98f84d6707,487.0,17,1,0.268,True,True
4147,9acf1b76f369030270de8f98f84d6707,487.0,20,1,0.413,True,True
4148,9acf1b76f369030270de8f98f84d6707,487.0,21,1,0.254,True,True
4149,9acf1b76f369030270de8f98f84d6707,487.0,22,2,0.559,True,True
4150,9acf1b76f369030270de8f98f84d6707,487.0,24,1,0.65,True,True
4151,9acf1b76f369030270de8f98f84d6707,487.0,25,1,0.545,True,True
4152,9acf1b76f369030270de8f98f84d6707,487.0,28,1,0.538,True,True
4153,9acf1b76f369030270de8f98f84d6707,487.0,100,2,0.667,True,True
4154,9acf1b76f369030270de8f98f84d6707,487.0,101,1,0.692,True,True
4155,9acf1b76f369030270de8f98f84d6707,487.0,102,1,0.756,True,True
4156,9acf1b76f369030270de8f98f84d6707,492.0,31,1,0.409,True,True
4157,9acf1b76f369030270de8f98f84d6707,492.0,32,1,0.586,True,True
4158,9acf1b76f369030270de8f98f84d6707,492.0,33,1,0.552,True,True
4159,9acf1b76f369030270de8f98f84d6707,492.0,34,2,0.563,True,True
4160,9acf1b76f369030270de8f98f84d6707,492.0,36,1,0.515,True,True
4161,9acf1b76f369030270de8f98f84d6707,492.0,37,1,0.528,True,True
4162,9acf1b76f369030270de8f98f84d6707,492.0,38,1,0.591,True,True
4163,9acf1b76f369030270de8f98f84d6707,492.0,39,1,0.478,True,True
4164,9acf1b76f369030270de8f98f84d6707,492.0,40,1,0.657,True,True
4165,9acf1b76f369030270de8f98f84d6707,492.0,128,2,0.509,True,True
4166,9bc99c590be3511b8d53741684ef574c,439.0,1,1,0.358,True,True
4167,9bc99c590be3511b8d53741684ef574c,439.0,3,1,0.404,True,True
4168,9bc99c590be3511b8d53741684ef574c,439.0,5,1,0.412,True,True
4169,9bc99c590be3511b8d53741684ef574c,439.0,12,1,0.326,True,True
