SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,pProblemSemanticError,pSubjectSyntaxError,pSubjectSemanticError,CorrectEventually,Label,pCorrectProblem,pMedian
67baaa05759c5f8da208f540ff782a5f,492,40,3,0.657,0.588,0.333,0.333,TRUE,TRUE,0.244635193,4
67baaa05759c5f8da208f540ff782a5f,492,128,3,0.509,0.457,0.333,0.333,TRUE,TRUE,0.417391304,2
6910a0f1eff035477ff9f52993ebf0b1,439,13,9,0.794,0.382,0.684,0.842,TRUE,TRUE,0.167381974,5
6910a0f1eff035477ff9f52993ebf0b1,439,232,8,0.688,0.307,0.684,0.842,FALSE,FALSE,0.277056277,3
6910a0f1eff035477ff9f52993ebf0b1,487,17,12,0.268,0.177,0.684,0.842,FALSE,FALSE,0.660287081,1
6910a0f1eff035477ff9f52993ebf0b1,487,20,8,0.413,0.567,0.684,0.842,FALSE,FALSE,0.326923077,3
6910a0f1eff035477ff9f52993ebf0b1,487,21,3,0.254,0.196,0.684,0.842,TRUE,FALSE,0.636363636,1
6910a0f1eff035477ff9f52993ebf0b1,487,22,13,0.559,0.275,0.684,0.842,FALSE,FALSE,0.397058824,2
6910a0f1eff035477ff9f52993ebf0b1,487,24,9,0.65,0.601,0.684,0.842,TRUE,FALSE,0.215246637,4
6910a0f1eff035477ff9f52993ebf0b1,487,25,7,0.545,0.592,0.684,0.842,FALSE,FALSE,0.303317536,3
6910a0f1eff035477ff9f52993ebf0b1,487,28,3,0.538,0.423,0.684,0.842,FALSE,FALSE,0.355769231,2
6910a0f1eff035477ff9f52993ebf0b1,487,100,10,0.667,0.306,0.684,0.842,TRUE,FALSE,0.300925926,2
6910a0f1eff035477ff9f52993ebf0b1,487,101,6,0.692,0.748,0.684,0.842,FALSE,FALSE,0.130841121,6
6910a0f1eff035477ff9f52993ebf0b1,487,102,5,0.756,0.598,0.684,0.842,FALSE,FALSE,0.205741627,6
6910a0f1eff035477ff9f52993ebf0b1,492,32,1,0.586,0.359,0.684,0.842,FALSE,FALSE,0.368181818,3.5
6910a0f1eff035477ff9f52993ebf0b1,492,36,1,0.515,0.423,0.684,0.842,FALSE,FALSE,0.392070485,2
6910a0f1eff035477ff9f52993ebf0b1,492,37,1,0.528,0.386,0.684,0.842,FALSE,FALSE,0.386266094,2
6910a0f1eff035477ff9f52993ebf0b1,492,38,2,0.591,0.622,0.684,0.842,FALSE,FALSE,0.304347826,4
6910a0f1eff035477ff9f52993ebf0b1,492,39,1,0.478,0.473,0.684,0.842,FALSE,FALSE,0.415929204,2
6910a0f1eff035477ff9f52993ebf0b1,492,40,3,0.657,0.588,0.684,0.842,FALSE,FALSE,0.244635193,4
6910a0f1eff035477ff9f52993ebf0b1,492,128,1,0.509,0.457,0.684,0.842,FALSE,FALSE,0.417391304,2
6a59767ffedbb0c50130b5f43340d816,439,1,1,0.358,0.261,0.433,0.167,TRUE,TRUE,0.504424779,1
6a59767ffedbb0c50130b5f43340d816,439,3,2,0.404,0.462,0.433,0.167,TRUE,TRUE,0.391111111,2
6a59767ffedbb0c50130b5f43340d816,439,5,2,0.412,0.389,0.433,0.167,TRUE,TRUE,0.469026549,2
6a59767ffedbb0c50130b5f43340d816,439,12,1,0.326,0.121,0.433,0.167,TRUE,TRUE,0.602678571,1
6a59767ffedbb0c50130b5f43340d816,439,13,7,0.794,0.382,0.433,0.167,TRUE,TRUE,0.167381974,5
6a59767ffedbb0c50130b5f43340d816,439,232,5,0.688,0.307,0.433,0.167,TRUE,TRUE,0.277056277,3
6a59767ffedbb0c50130b5f43340d816,439,233,1,0.425,0.381,0.433,0.167,TRUE,TRUE,0.424778761,2
6a59767ffedbb0c50130b5f43340d816,439,234,1,0.524,0.317,0.433,0.167,TRUE,TRUE,0.365638767,2
6a59767ffedbb0c50130b5f43340d816,439,235,1,0.379,0.507,0.433,0.167,TRUE,TRUE,0.396475771,2
6a59767ffedbb0c50130b5f43340d816,439,236,6,0.518,0.319,0.433,0.167,TRUE,FALSE,0.39380531,2
6a59767ffedbb0c50130b5f43340d816,487,17,1,0.268,0.177,0.433,0.167,TRUE,TRUE,0.660287081,1
6a59767ffedbb0c50130b5f43340d816,487,20,1,0.413,0.567,0.433,0.167,TRUE,TRUE,0.326923077,3
6a59767ffedbb0c50130b5f43340d816,487,21,1,0.254,0.196,0.433,0.167,TRUE,TRUE,0.636363636,1
6a59767ffedbb0c50130b5f43340d816,487,22,2,0.559,0.275,0.433,0.167,TRUE,TRUE,0.397058824,2
6a59767ffedbb0c50130b5f43340d816,487,24,6,0.65,0.601,0.433,0.167,TRUE,TRUE,0.215246637,4
6a59767ffedbb0c50130b5f43340d816,487,25,1,0.545,0.592,0.433,0.167,TRUE,TRUE,0.303317536,3
6a59767ffedbb0c50130b5f43340d816,487,28,1,0.538,0.423,0.433,0.167,TRUE,TRUE,0.355769231,2
6a59767ffedbb0c50130b5f43340d816,487,100,4,0.667,0.306,0.433,0.167,TRUE,TRUE,0.300925926,2
6a59767ffedbb0c50130b5f43340d816,487,101,4,0.692,0.748,0.433,0.167,TRUE,TRUE,0.130841121,6
6a59767ffedbb0c50130b5f43340d816,487,102,1,0.756,0.598,0.433,0.167,TRUE,TRUE,0.205741627,6
6a59767ffedbb0c50130b5f43340d816,492,31,1,0.409,0.342,0.433,0.167,TRUE,TRUE,0.502222222,1
6a59767ffedbb0c50130b5f43340d816,492,32,3,0.586,0.359,0.433,0.167,TRUE,TRUE,0.368181818,3.5
6a59767ffedbb0c50130b5f43340d816,492,33,3,0.552,0.363,0.433,0.167,TRUE,TRUE,0.399103139,2
6a59767ffedbb0c50130b5f43340d816,492,34,2,0.563,0.441,0.433,0.167,TRUE,TRUE,0.389671362,2
6a59767ffedbb0c50130b5f43340d816,492,36,3,0.515,0.423,0.433,0.167,TRUE,TRUE,0.392070485,2
6a59767ffedbb0c50130b5f43340d816,492,37,1,0.528,0.386,0.433,0.167,TRUE,TRUE,0.386266094,2
6a59767ffedbb0c50130b5f43340d816,492,38,2,0.591,0.622,0.433,0.167,TRUE,TRUE,0.304347826,4
6a59767ffedbb0c50130b5f43340d816,492,39,1,0.478,0.473,0.433,0.167,TRUE,TRUE,0.415929204,2
6a59767ffedbb0c50130b5f43340d816,492,40,6,0.657,0.588,0.433,0.167,TRUE,TRUE,0.244635193,4
6a59767ffedbb0c50130b5f43340d816,492,128,1,0.509,0.457,0.433,0.167,TRUE,TRUE,0.417391304,2
6d0893ce02e4926539d6f7e0601c6161,487,17,1,0.268,0.177,0.55,0.65,TRUE,TRUE,0.660287081,1
6d0893ce02e4926539d6f7e0601c6161,487,20,1,0.413,0.567,0.55,0.65,TRUE,TRUE,0.326923077,3
6d0893ce02e4926539d6f7e0601c6161,487,21,1,0.254,0.196,0.55,0.65,TRUE,TRUE,0.636363636,1
6d0893ce02e4926539d6f7e0601c6161,487,22,1,0.559,0.275,0.55,0.65,TRUE,TRUE,0.397058824,2
6d0893ce02e4926539d6f7e0601c6161,487,24,3,0.65,0.601,0.55,0.65,TRUE,TRUE,0.215246637,4
6d0893ce02e4926539d6f7e0601c6161,487,25,5,0.545,0.592,0.55,0.65,TRUE,TRUE,0.303317536,3
6d0893ce02e4926539d6f7e0601c6161,487,28,2,0.538,0.423,0.55,0.65,TRUE,TRUE,0.355769231,2
6d0893ce02e4926539d6f7e0601c6161,487,100,4,0.667,0.306,0.55,0.65,TRUE,TRUE,0.300925926,2
6d0893ce02e4926539d6f7e0601c6161,487,101,14,0.692,0.748,0.55,0.65,TRUE,FALSE,0.130841121,6
6d0893ce02e4926539d6f7e0601c6161,487,102,15,0.756,0.598,0.55,0.65,TRUE,TRUE,0.205741627,6
6d0893ce02e4926539d6f7e0601c6161,492,31,1,0.409,0.342,0.55,0.65,TRUE,TRUE,0.502222222,1
6d0893ce02e4926539d6f7e0601c6161,492,32,2,0.586,0.359,0.55,0.65,TRUE,TRUE,0.368181818,3.5
6d0893ce02e4926539d6f7e0601c6161,492,33,7,0.552,0.363,0.55,0.65,TRUE,FALSE,0.399103139,2
6d0893ce02e4926539d6f7e0601c6161,492,34,3,0.563,0.441,0.55,0.65,TRUE,TRUE,0.389671362,2
6d0893ce02e4926539d6f7e0601c6161,492,36,1,0.515,0.423,0.55,0.65,TRUE,TRUE,0.392070485,2
6d0893ce02e4926539d6f7e0601c6161,492,37,3,0.528,0.386,0.55,0.65,TRUE,TRUE,0.386266094,2
6d0893ce02e4926539d6f7e0601c6161,492,38,13,0.591,0.622,0.55,0.65,TRUE,FALSE,0.304347826,4
6d0893ce02e4926539d6f7e0601c6161,492,39,7,0.478,0.473,0.55,0.65,TRUE,FALSE,0.415929204,2
6d0893ce02e4926539d6f7e0601c6161,492,40,8,0.657,0.588,0.55,0.65,TRUE,TRUE,0.244635193,4
6d0893ce02e4926539d6f7e0601c6161,492,128,3,0.509,0.457,0.55,0.65,TRUE,TRUE,0.417391304,2
70cf1f7eb14c9f52277f07e84a2775f3,439,1,1,0.358,0.261,0.533,0.6,TRUE,TRUE,0.504424779,1
70cf1f7eb14c9f52277f07e84a2775f3,439,3,1,0.404,0.462,0.533,0.6,TRUE,TRUE,0.391111111,2
70cf1f7eb14c9f52277f07e84a2775f3,439,5,4,0.412,0.389,0.533,0.6,TRUE,TRUE,0.469026549,2
70cf1f7eb14c9f52277f07e84a2775f3,439,12,2,0.326,0.121,0.533,0.6,TRUE,TRUE,0.602678571,1
70cf1f7eb14c9f52277f07e84a2775f3,439,13,2,0.794,0.382,0.533,0.6,TRUE,TRUE,0.167381974,5
70cf1f7eb14c9f52277f07e84a2775f3,439,232,4,0.688,0.307,0.533,0.6,TRUE,TRUE,0.277056277,3
70cf1f7eb14c9f52277f07e84a2775f3,439,233,7,0.425,0.381,0.533,0.6,TRUE,FALSE,0.424778761,2
70cf1f7eb14c9f52277f07e84a2775f3,439,234,3,0.524,0.317,0.533,0.6,TRUE,TRUE,0.365638767,2
70cf1f7eb14c9f52277f07e84a2775f3,439,235,2,0.379,0.507,0.533,0.6,TRUE,TRUE,0.396475771,2
70cf1f7eb14c9f52277f07e84a2775f3,439,236,1,0.518,0.319,0.533,0.6,TRUE,TRUE,0.39380531,2
70cf1f7eb14c9f52277f07e84a2775f3,487,17,3,0.268,0.177,0.533,0.6,TRUE,FALSE,0.660287081,1
70cf1f7eb14c9f52277f07e84a2775f3,487,20,4,0.413,0.567,0.533,0.6,TRUE,TRUE,0.326923077,3
70cf1f7eb14c9f52277f07e84a2775f3,487,21,5,0.254,0.196,0.533,0.6,TRUE,FALSE,0.636363636,1
70cf1f7eb14c9f52277f07e84a2775f3,487,22,1,0.559,0.275,0.533,0.6,TRUE,TRUE,0.397058824,2
70cf1f7eb14c9f52277f07e84a2775f3,487,24,3,0.65,0.601,0.533,0.6,TRUE,TRUE,0.215246637,4
70cf1f7eb14c9f52277f07e84a2775f3,487,25,1,0.545,0.592,0.533,0.6,TRUE,TRUE,0.303317536,3
70cf1f7eb14c9f52277f07e84a2775f3,487,28,1,0.538,0.423,0.533,0.6,TRUE,TRUE,0.355769231,2
70cf1f7eb14c9f52277f07e84a2775f3,487,100,2,0.667,0.306,0.533,0.6,TRUE,TRUE,0.300925926,2
70cf1f7eb14c9f52277f07e84a2775f3,487,101,11,0.692,0.748,0.533,0.6,TRUE,FALSE,0.130841121,6
70cf1f7eb14c9f52277f07e84a2775f3,487,102,3,0.756,0.598,0.533,0.6,TRUE,TRUE,0.205741627,6
70cf1f7eb14c9f52277f07e84a2775f3,492,31,2,0.409,0.342,0.533,0.6,TRUE,TRUE,0.502222222,1
70cf1f7eb14c9f52277f07e84a2775f3,492,32,10,0.586,0.359,0.533,0.6,TRUE,FALSE,0.368181818,3.5
70cf1f7eb14c9f52277f07e84a2775f3,492,33,5,0.552,0.363,0.533,0.6,TRUE,TRUE,0.399103139,2
70cf1f7eb14c9f52277f07e84a2775f3,492,34,6,0.563,0.441,0.533,0.6,TRUE,TRUE,0.389671362,2
70cf1f7eb14c9f52277f07e84a2775f3,492,36,3,0.515,0.423,0.533,0.6,TRUE,TRUE,0.392070485,2
70cf1f7eb14c9f52277f07e84a2775f3,492,37,1,0.528,0.386,0.533,0.6,TRUE,TRUE,0.386266094,2
70cf1f7eb14c9f52277f07e84a2775f3,492,38,14,0.591,0.622,0.533,0.6,TRUE,FALSE,0.304347826,4
70cf1f7eb14c9f52277f07e84a2775f3,492,39,3,0.478,0.473,0.533,0.6,TRUE,TRUE,0.415929204,2
70cf1f7eb14c9f52277f07e84a2775f3,492,40,13,0.657,0.588,0.533,0.6,TRUE,FALSE,0.244635193,4
70cf1f7eb14c9f52277f07e84a2775f3,492,128,2,0.509,0.457,0.533,0.6,TRUE,TRUE,0.417391304,2
717fb24cc33821afb4bcd529696cdfce,439,1,1,0.358,0.261,0.7,0.6,TRUE,TRUE,0.504424779,1
717fb24cc33821afb4bcd529696cdfce,439,3,1,0.404,0.462,0.7,0.6,TRUE,TRUE,0.391111111,2
717fb24cc33821afb4bcd529696cdfce,439,5,1,0.412,0.389,0.7,0.6,TRUE,TRUE,0.469026549,2
717fb24cc33821afb4bcd529696cdfce,439,12,1,0.326,0.121,0.7,0.6,TRUE,TRUE,0.602678571,1
717fb24cc33821afb4bcd529696cdfce,439,13,15,0.794,0.382,0.7,0.6,TRUE,FALSE,0.167381974,5
717fb24cc33821afb4bcd529696cdfce,439,232,8,0.688,0.307,0.7,0.6,TRUE,FALSE,0.277056277,3
717fb24cc33821afb4bcd529696cdfce,439,233,4,0.425,0.381,0.7,0.6,FALSE,FALSE,0.424778761,2
717fb24cc33821afb4bcd529696cdfce,439,234,2,0.524,0.317,0.7,0.6,TRUE,TRUE,0.365638767,2
717fb24cc33821afb4bcd529696cdfce,439,235,2,0.379,0.507,0.7,0.6,TRUE,TRUE,0.396475771,2
717fb24cc33821afb4bcd529696cdfce,439,236,3,0.518,0.319,0.7,0.6,TRUE,TRUE,0.39380531,2
717fb24cc33821afb4bcd529696cdfce,487,17,1,0.268,0.177,0.7,0.6,TRUE,TRUE,0.660287081,1
717fb24cc33821afb4bcd529696cdfce,487,20,2,0.413,0.567,0.7,0.6,TRUE,TRUE,0.326923077,3
717fb24cc33821afb4bcd529696cdfce,487,21,1,0.254,0.196,0.7,0.6,TRUE,TRUE,0.636363636,1
717fb24cc33821afb4bcd529696cdfce,487,22,1,0.559,0.275,0.7,0.6,TRUE,TRUE,0.397058824,2
717fb24cc33821afb4bcd529696cdfce,487,24,6,0.65,0.601,0.7,0.6,TRUE,TRUE,0.215246637,4
717fb24cc33821afb4bcd529696cdfce,487,25,6,0.545,0.592,0.7,0.6,TRUE,TRUE,0.303317536,3
717fb24cc33821afb4bcd529696cdfce,487,28,12,0.538,0.423,0.7,0.6,TRUE,FALSE,0.355769231,2
717fb24cc33821afb4bcd529696cdfce,487,100,5,0.667,0.306,0.7,0.6,TRUE,TRUE,0.300925926,2
717fb24cc33821afb4bcd529696cdfce,487,101,5,0.692,0.748,0.7,0.6,FALSE,FALSE,0.130841121,6
717fb24cc33821afb4bcd529696cdfce,487,102,10,0.756,0.598,0.7,0.6,TRUE,TRUE,0.205741627,6
717fb24cc33821afb4bcd529696cdfce,492,31,1,0.409,0.342,0.7,0.6,TRUE,TRUE,0.502222222,1
717fb24cc33821afb4bcd529696cdfce,492,32,13,0.586,0.359,0.7,0.6,FALSE,FALSE,0.368181818,3.5
717fb24cc33821afb4bcd529696cdfce,492,33,6,0.552,0.363,0.7,0.6,FALSE,FALSE,0.399103139,2
717fb24cc33821afb4bcd529696cdfce,492,34,4,0.563,0.441,0.7,0.6,FALSE,FALSE,0.389671362,2
717fb24cc33821afb4bcd529696cdfce,492,36,5,0.515,0.423,0.7,0.6,FALSE,FALSE,0.392070485,2
717fb24cc33821afb4bcd529696cdfce,492,37,2,0.528,0.386,0.7,0.6,TRUE,TRUE,0.386266094,2
717fb24cc33821afb4bcd529696cdfce,492,38,6,0.591,0.622,0.7,0.6,FALSE,FALSE,0.304347826,4
717fb24cc33821afb4bcd529696cdfce,492,39,9,0.478,0.473,0.7,0.6,TRUE,FALSE,0.415929204,2
717fb24cc33821afb4bcd529696cdfce,492,40,7,0.657,0.588,0.7,0.6,TRUE,TRUE,0.244635193,4
717fb24cc33821afb4bcd529696cdfce,492,128,10,0.509,0.457,0.7,0.6,TRUE,FALSE,0.417391304,2
71ffa17407d66e134442eebb32d330ec,439,1,1,0.358,0.261,0.533,0.6,TRUE,TRUE,0.504424779,1
71ffa17407d66e134442eebb32d330ec,439,3,12,0.404,0.462,0.533,0.6,TRUE,FALSE,0.391111111,2
71ffa17407d66e134442eebb32d330ec,439,5,8,0.412,0.389,0.533,0.6,TRUE,FALSE,0.469026549,2
71ffa17407d66e134442eebb32d330ec,439,12,2,0.326,0.121,0.533,0.6,TRUE,TRUE,0.602678571,1
71ffa17407d66e134442eebb32d330ec,439,13,1,0.794,0.382,0.533,0.6,TRUE,TRUE,0.167381974,5
71ffa17407d66e134442eebb32d330ec,439,232,3,0.688,0.307,0.533,0.6,TRUE,TRUE,0.277056277,3
71ffa17407d66e134442eebb32d330ec,439,233,1,0.425,0.381,0.533,0.6,TRUE,TRUE,0.424778761,2
71ffa17407d66e134442eebb32d330ec,439,234,1,0.524,0.317,0.533,0.6,TRUE,TRUE,0.365638767,2
71ffa17407d66e134442eebb32d330ec,439,235,3,0.379,0.507,0.533,0.6,TRUE,TRUE,0.396475771,2
71ffa17407d66e134442eebb32d330ec,439,236,2,0.518,0.319,0.533,0.6,TRUE,TRUE,0.39380531,2
71ffa17407d66e134442eebb32d330ec,487,17,2,0.268,0.177,0.533,0.6,TRUE,TRUE,0.660287081,1
71ffa17407d66e134442eebb32d330ec,487,20,3,0.413,0.567,0.533,0.6,TRUE,TRUE,0.326923077,3
71ffa17407d66e134442eebb32d330ec,487,21,3,0.254,0.196,0.533,0.6,TRUE,FALSE,0.636363636,1
71ffa17407d66e134442eebb32d330ec,487,22,3,0.559,0.275,0.533,0.6,TRUE,TRUE,0.397058824,2
71ffa17407d66e134442eebb32d330ec,487,24,2,0.65,0.601,0.533,0.6,TRUE,TRUE,0.215246637,4
71ffa17407d66e134442eebb32d330ec,487,25,9,0.545,0.592,0.533,0.6,TRUE,FALSE,0.303317536,3
71ffa17407d66e134442eebb32d330ec,487,28,3,0.538,0.423,0.533,0.6,TRUE,TRUE,0.355769231,2
71ffa17407d66e134442eebb32d330ec,487,100,1,0.667,0.306,0.533,0.6,TRUE,TRUE,0.300925926,2
71ffa17407d66e134442eebb32d330ec,487,101,9,0.692,0.748,0.533,0.6,TRUE,TRUE,0.130841121,6
71ffa17407d66e134442eebb32d330ec,487,102,14,0.756,0.598,0.533,0.6,TRUE,TRUE,0.205741627,6
71ffa17407d66e134442eebb32d330ec,492,31,4,0.409,0.342,0.533,0.6,TRUE,TRUE,0.502222222,1
71ffa17407d66e134442eebb32d330ec,492,32,12,0.586,0.359,0.533,0.6,TRUE,FALSE,0.368181818,3.5
71ffa17407d66e134442eebb32d330ec,492,33,4,0.552,0.363,0.533,0.6,TRUE,TRUE,0.399103139,2
71ffa17407d66e134442eebb32d330ec,492,34,19,0.563,0.441,0.533,0.6,TRUE,FALSE,0.389671362,2
71ffa17407d66e134442eebb32d330ec,492,36,5,0.515,0.423,0.533,0.6,TRUE,FALSE,0.392070485,2
71ffa17407d66e134442eebb32d330ec,492,37,2,0.528,0.386,0.533,0.6,TRUE,TRUE,0.386266094,2
71ffa17407d66e134442eebb32d330ec,492,38,12,0.591,0.622,0.533,0.6,TRUE,FALSE,0.304347826,4
71ffa17407d66e134442eebb32d330ec,492,39,3,0.478,0.473,0.533,0.6,TRUE,TRUE,0.415929204,2
71ffa17407d66e134442eebb32d330ec,492,40,7,0.657,0.588,0.533,0.6,TRUE,TRUE,0.244635193,4
71ffa17407d66e134442eebb32d330ec,492,128,5,0.509,0.457,0.533,0.6,TRUE,TRUE,0.417391304,2
735dd629ab696e3a1bfcc0fe0d687bb1,439,1,1,0.358,0.261,0.4,0.4,TRUE,TRUE,0.504424779,1
735dd629ab696e3a1bfcc0fe0d687bb1,439,3,6,0.404,0.462,0.4,0.4,TRUE,FALSE,0.391111111,2
735dd629ab696e3a1bfcc0fe0d687bb1,439,5,11,0.412,0.389,0.4,0.4,TRUE,FALSE,0.469026549,2
735dd629ab696e3a1bfcc0fe0d687bb1,439,12,2,0.326,0.121,0.4,0.4,TRUE,TRUE,0.602678571,1
735dd629ab696e3a1bfcc0fe0d687bb1,439,13,4,0.794,0.382,0.4,0.4,TRUE,TRUE,0.167381974,5
735dd629ab696e3a1bfcc0fe0d687bb1,439,232,2,0.688,0.307,0.4,0.4,TRUE,TRUE,0.277056277,3
735dd629ab696e3a1bfcc0fe0d687bb1,439,233,1,0.425,0.381,0.4,0.4,TRUE,TRUE,0.424778761,2
735dd629ab696e3a1bfcc0fe0d687bb1,439,234,3,0.524,0.317,0.4,0.4,TRUE,TRUE,0.365638767,2
735dd629ab696e3a1bfcc0fe0d687bb1,439,235,1,0.379,0.507,0.4,0.4,TRUE,TRUE,0.396475771,2
735dd629ab696e3a1bfcc0fe0d687bb1,439,236,6,0.518,0.319,0.4,0.4,TRUE,FALSE,0.39380531,2
735dd629ab696e3a1bfcc0fe0d687bb1,487,17,1,0.268,0.177,0.4,0.4,TRUE,TRUE,0.660287081,1
735dd629ab696e3a1bfcc0fe0d687bb1,487,20,4,0.413,0.567,0.4,0.4,TRUE,TRUE,0.326923077,3
735dd629ab696e3a1bfcc0fe0d687bb1,487,21,2,0.254,0.196,0.4,0.4,TRUE,TRUE,0.636363636,1
735dd629ab696e3a1bfcc0fe0d687bb1,487,22,9,0.559,0.275,0.4,0.4,TRUE,FALSE,0.397058824,2
735dd629ab696e3a1bfcc0fe0d687bb1,487,24,13,0.65,0.601,0.4,0.4,TRUE,FALSE,0.215246637,4
735dd629ab696e3a1bfcc0fe0d687bb1,487,25,3,0.545,0.592,0.4,0.4,TRUE,TRUE,0.303317536,3
735dd629ab696e3a1bfcc0fe0d687bb1,487,28,7,0.538,0.423,0.4,0.4,TRUE,FALSE,0.355769231,2
735dd629ab696e3a1bfcc0fe0d687bb1,487,100,1,0.667,0.306,0.4,0.4,TRUE,TRUE,0.300925926,2
735dd629ab696e3a1bfcc0fe0d687bb1,487,101,7,0.692,0.748,0.4,0.4,TRUE,TRUE,0.130841121,6
735dd629ab696e3a1bfcc0fe0d687bb1,487,102,26,0.756,0.598,0.4,0.4,TRUE,FALSE,0.205741627,6
735dd629ab696e3a1bfcc0fe0d687bb1,492,31,1,0.409,0.342,0.4,0.4,TRUE,TRUE,0.502222222,1
735dd629ab696e3a1bfcc0fe0d687bb1,492,32,1,0.586,0.359,0.4,0.4,TRUE,TRUE,0.368181818,3.5
735dd629ab696e3a1bfcc0fe0d687bb1,492,33,1,0.552,0.363,0.4,0.4,TRUE,TRUE,0.399103139,2
735dd629ab696e3a1bfcc0fe0d687bb1,492,34,1,0.563,0.441,0.4,0.4,TRUE,TRUE,0.389671362,2
735dd629ab696e3a1bfcc0fe0d687bb1,492,36,1,0.515,0.423,0.4,0.4,TRUE,TRUE,0.392070485,2
735dd629ab696e3a1bfcc0fe0d687bb1,492,37,1,0.528,0.386,0.4,0.4,TRUE,TRUE,0.386266094,2
735dd629ab696e3a1bfcc0fe0d687bb1,492,38,1,0.591,0.622,0.4,0.4,TRUE,TRUE,0.304347826,4
735dd629ab696e3a1bfcc0fe0d687bb1,492,39,1,0.478,0.473,0.4,0.4,TRUE,TRUE,0.415929204,2
735dd629ab696e3a1bfcc0fe0d687bb1,492,40,2,0.657,0.588,0.4,0.4,TRUE,TRUE,0.244635193,4
735dd629ab696e3a1bfcc0fe0d687bb1,492,128,1,0.509,0.457,0.4,0.4,TRUE,TRUE,0.417391304,2
73a2ef803debeee21de0e42f9c91aa6c,439,1,1,0.358,0.261,0.367,0.3,TRUE,TRUE,0.504424779,1
73a2ef803debeee21de0e42f9c91aa6c,439,3,1,0.404,0.462,0.367,0.3,TRUE,TRUE,0.391111111,2
73a2ef803debeee21de0e42f9c91aa6c,439,5,1,0.412,0.389,0.367,0.3,TRUE,TRUE,0.469026549,2
73a2ef803debeee21de0e42f9c91aa6c,439,12,1,0.326,0.121,0.367,0.3,TRUE,TRUE,0.602678571,1
73a2ef803debeee21de0e42f9c91aa6c,439,13,4,0.794,0.382,0.367,0.3,TRUE,TRUE,0.167381974,5
73a2ef803debeee21de0e42f9c91aa6c,439,232,2,0.688,0.307,0.367,0.3,TRUE,TRUE,0.277056277,3
73a2ef803debeee21de0e42f9c91aa6c,439,233,1,0.425,0.381,0.367,0.3,TRUE,TRUE,0.424778761,2
73a2ef803debeee21de0e42f9c91aa6c,439,234,3,0.524,0.317,0.367,0.3,TRUE,TRUE,0.365638767,2
73a2ef803debeee21de0e42f9c91aa6c,439,235,2,0.379,0.507,0.367,0.3,TRUE,TRUE,0.396475771,2
73a2ef803debeee21de0e42f9c91aa6c,439,236,2,0.518,0.319,0.367,0.3,TRUE,TRUE,0.39380531,2
73a2ef803debeee21de0e42f9c91aa6c,487,17,5,0.268,0.177,0.367,0.3,TRUE,FALSE,0.660287081,1
73a2ef803debeee21de0e42f9c91aa6c,487,20,4,0.413,0.567,0.367,0.3,TRUE,TRUE,0.326923077,3
73a2ef803debeee21de0e42f9c91aa6c,487,21,3,0.254,0.196,0.367,0.3,TRUE,FALSE,0.636363636,1
73a2ef803debeee21de0e42f9c91aa6c,487,22,1,0.559,0.275,0.367,0.3,TRUE,TRUE,0.397058824,2
73a2ef803debeee21de0e42f9c91aa6c,487,24,1,0.65,0.601,0.367,0.3,TRUE,TRUE,0.215246637,4
73a2ef803debeee21de0e42f9c91aa6c,487,25,3,0.545,0.592,0.367,0.3,TRUE,TRUE,0.303317536,3
73a2ef803debeee21de0e42f9c91aa6c,487,28,1,0.538,0.423,0.367,0.3,TRUE,TRUE,0.355769231,2
73a2ef803debeee21de0e42f9c91aa6c,487,100,4,0.667,0.306,0.367,0.3,TRUE,TRUE,0.300925926,2
73a2ef803debeee21de0e42f9c91aa6c,487,101,2,0.692,0.748,0.367,0.3,TRUE,TRUE,0.130841121,6
73a2ef803debeee21de0e42f9c91aa6c,487,102,4,0.756,0.598,0.367,0.3,TRUE,TRUE,0.205741627,6
73a2ef803debeee21de0e42f9c91aa6c,492,31,1,0.409,0.342,0.367,0.3,TRUE,TRUE,0.502222222,1
73a2ef803debeee21de0e42f9c91aa6c,492,32,1,0.586,0.359,0.367,0.3,TRUE,TRUE,0.368181818,3.5
73a2ef803debeee21de0e42f9c91aa6c,492,33,2,0.552,0.363,0.367,0.3,TRUE,TRUE,0.399103139,2
73a2ef803debeee21de0e42f9c91aa6c,492,34,1,0.563,0.441,0.367,0.3,TRUE,TRUE,0.389671362,2
73a2ef803debeee21de0e42f9c91aa6c,492,36,1,0.515,0.423,0.367,0.3,TRUE,TRUE,0.392070485,2
73a2ef803debeee21de0e42f9c91aa6c,492,37,1,0.528,0.386,0.367,0.3,TRUE,TRUE,0.386266094,2
73a2ef803debeee21de0e42f9c91aa6c,492,38,1,0.591,0.622,0.367,0.3,TRUE,TRUE,0.304347826,4
73a2ef803debeee21de0e42f9c91aa6c,492,39,1,0.478,0.473,0.367,0.3,TRUE,TRUE,0.415929204,2
73a2ef803debeee21de0e42f9c91aa6c,492,40,4,0.657,0.588,0.367,0.3,TRUE,TRUE,0.244635193,4
73a2ef803debeee21de0e42f9c91aa6c,492,128,1,0.509,0.457,0.367,0.3,TRUE,TRUE,0.417391304,2
74249bfb363306265299ac4ec44d3cb6,492,31,2,0.409,0.342,0.375,1,TRUE,TRUE,0.502222222,1
