SubjectID,AssignmentID,ProblemID,Label
7dd21654ce1c39ec7632d219e8e71f11,502,48,TRUE
7dd21654ce1c39ec7632d219e8e71f11,502,51,FALSE
7dd21654ce1c39ec7632d219e8e71f11,502,56,TRUE
7dd21654ce1c39ec7632d219e8e71f11,502,57,TRUE
7dd21654ce1c39ec7632d219e8e71f11,502,64,FALSE
7dd21654ce1c39ec7632d219e8e71f11,502,70,FALSE
7dd21654ce1c39ec7632d219e8e71f11,502,71,TRUE
7dd21654ce1c39ec7632d219e8e71f11,502,112,FALSE
7dd21654ce1c39ec7632d219e8e71f11,502,118,FALSE
7e8dae845c0913d1bff36953378df627,494,41,FALSE
7e8dae845c0913d1bff36953378df627,494,43,TRUE
7e8dae845c0913d1bff36953378df627,494,44,TRUE
7e8dae845c0913d1bff36953378df627,494,46,TRUE
7e8dae845c0913d1bff36953378df627,494,49,FALSE
7e8dae845c0913d1bff36953378df627,494,67,TRUE
7e8dae845c0913d1bff36953378df627,494,104,FALSE
7e8dae845c0913d1bff36953378df627,494,106,FALSE
7e8dae845c0913d1bff36953378df627,494,107,FALSE
7e8dae845c0913d1bff36953378df627,494,108,FALSE
7e8dae845c0913d1bff36953378df627,502,45,FALSE
7e8dae845c0913d1bff36953378df627,502,48,TRUE
7e8dae845c0913d1bff36953378df627,502,51,FALSE
7e8dae845c0913d1bff36953378df627,502,56,TRUE
7e8dae845c0913d1bff36953378df627,502,57,TRUE
7e8dae845c0913d1bff36953378df627,502,64,FALSE
7e8dae845c0913d1bff36953378df627,502,70,FALSE
7e8dae845c0913d1bff36953378df627,502,71,TRUE
7e8dae845c0913d1bff36953378df627,502,112,FALSE
7e8dae845c0913d1bff36953378df627,502,118,FALSE
7f041c0dc0bc74c00d04f562504d778a,494,41,FALSE
7f041c0dc0bc74c00d04f562504d778a,494,43,TRUE
7f041c0dc0bc74c00d04f562504d778a,494,44,TRUE
7f041c0dc0bc74c00d04f562504d778a,494,46,TRUE
7f041c0dc0bc74c00d04f562504d778a,494,49,FALSE
7f041c0dc0bc74c00d04f562504d778a,494,67,TRUE
7f041c0dc0bc74c00d04f562504d778a,494,104,FALSE
7f041c0dc0bc74c00d04f562504d778a,494,106,FALSE
7f041c0dc0bc74c00d04f562504d778a,494,107,FALSE
7f041c0dc0bc74c00d04f562504d778a,494,108,FALSE
7f041c0dc0bc74c00d04f562504d778a,502,45,FALSE
7f041c0dc0bc74c00d04f562504d778a,502,48,TRUE
7f041c0dc0bc74c00d04f562504d778a,502,51,FALSE
7f041c0dc0bc74c00d04f562504d778a,502,56,TRUE
7f041c0dc0bc74c00d04f562504d778a,502,57,TRUE
7f041c0dc0bc74c00d04f562504d778a,502,64,FALSE
7f041c0dc0bc74c00d04f562504d778a,502,70,FALSE
7f041c0dc0bc74c00d04f562504d778a,502,71,TRUE
7f041c0dc0bc74c00d04f562504d778a,502,112,FALSE
7f041c0dc0bc74c00d04f562504d778a,502,118,FALSE
7f52d05b03fa31d9fff9b51349efeef4,494,41,FALSE
7f52d05b03fa31d9fff9b51349efeef4,494,43,TRUE
7f52d05b03fa31d9fff9b51349efeef4,494,44,TRUE
7f52d05b03fa31d9fff9b51349efeef4,494,46,TRUE
7f52d05b03fa31d9fff9b51349efeef4,494,49,FALSE
7f52d05b03fa31d9fff9b51349efeef4,494,67,TRUE
7f52d05b03fa31d9fff9b51349efeef4,494,104,FALSE
7f52d05b03fa31d9fff9b51349efeef4,494,106,FALSE
7f52d05b03fa31d9fff9b51349efeef4,494,107,FALSE
7f52d05b03fa31d9fff9b51349efeef4,494,108,FALSE
7f52d05b03fa31d9fff9b51349efeef4,502,45,FALSE
7f52d05b03fa31d9fff9b51349efeef4,502,48,TRUE
7f52d05b03fa31d9fff9b51349efeef4,502,51,FALSE
7f52d05b03fa31d9fff9b51349efeef4,502,56,TRUE
7f52d05b03fa31d9fff9b51349efeef4,502,57,TRUE
7f52d05b03fa31d9fff9b51349efeef4,502,64,FALSE
7f52d05b03fa31d9fff9b51349efeef4,502,70,FALSE
7f52d05b03fa31d9fff9b51349efeef4,502,71,TRUE
7f52d05b03fa31d9fff9b51349efeef4,502,112,FALSE
7f52d05b03fa31d9fff9b51349efeef4,502,118,FALSE
7fa2c598be3498baead8d1d2c4485ab9,502,45,FALSE
7fa2c598be3498baead8d1d2c4485ab9,502,48,TRUE
7fa2c598be3498baead8d1d2c4485ab9,502,51,FALSE
7fa2c598be3498baead8d1d2c4485ab9,502,56,TRUE
7fa2c598be3498baead8d1d2c4485ab9,502,57,TRUE
7fa2c598be3498baead8d1d2c4485ab9,502,64,FALSE
7fa2c598be3498baead8d1d2c4485ab9,502,70,FALSE
7fa2c598be3498baead8d1d2c4485ab9,502,71,TRUE
7fa2c598be3498baead8d1d2c4485ab9,502,112,FALSE
7fa2c598be3498baead8d1d2c4485ab9,502,118,FALSE
8072f405471d085d0f9fec9e49f6790c,494,41,FALSE
8072f405471d085d0f9fec9e49f6790c,494,43,TRUE
8072f405471d085d0f9fec9e49f6790c,494,44,TRUE
8072f405471d085d0f9fec9e49f6790c,494,46,TRUE
8072f405471d085d0f9fec9e49f6790c,494,49,FALSE
8072f405471d085d0f9fec9e49f6790c,494,67,TRUE
8072f405471d085d0f9fec9e49f6790c,494,104,FALSE
8072f405471d085d0f9fec9e49f6790c,494,106,FALSE
8072f405471d085d0f9fec9e49f6790c,494,107,FALSE
8072f405471d085d0f9fec9e49f6790c,494,108,FALSE
8072f405471d085d0f9fec9e49f6790c,502,45,FALSE
8072f405471d085d0f9fec9e49f6790c,502,48,TRUE
8072f405471d085d0f9fec9e49f6790c,502,51,FALSE
8072f405471d085d0f9fec9e49f6790c,502,56,TRUE
8072f405471d085d0f9fec9e49f6790c,502,57,TRUE
8072f405471d085d0f9fec9e49f6790c,502,64,FALSE
8072f405471d085d0f9fec9e49f6790c,502,70,FALSE
8072f405471d085d0f9fec9e49f6790c,502,71,TRUE
8072f405471d085d0f9fec9e49f6790c,502,118,FALSE
8171ac2c5544a5cb54ac0f38bf477af4,494,41,FALSE
8171ac2c5544a5cb54ac0f38bf477af4,494,43,TRUE
8171ac2c5544a5cb54ac0f38bf477af4,494,44,TRUE
8171ac2c5544a5cb54ac0f38bf477af4,494,46,TRUE
8171ac2c5544a5cb54ac0f38bf477af4,494,49,FALSE
8171ac2c5544a5cb54ac0f38bf477af4,494,67,TRUE
8171ac2c5544a5cb54ac0f38bf477af4,494,104,FALSE
8171ac2c5544a5cb54ac0f38bf477af4,494,106,FALSE
8171ac2c5544a5cb54ac0f38bf477af4,494,107,FALSE
8171ac2c5544a5cb54ac0f38bf477af4,494,108,FALSE
8171ac2c5544a5cb54ac0f38bf477af4,502,56,TRUE
8171ac2c5544a5cb54ac0f38bf477af4,502,57,TRUE
81b1b300e54447e821ad2a2c690e296e,494,41,FALSE
81b1b300e54447e821ad2a2c690e296e,494,43,TRUE
81b1b300e54447e821ad2a2c690e296e,494,44,TRUE
81b1b300e54447e821ad2a2c690e296e,494,46,TRUE
81b1b300e54447e821ad2a2c690e296e,494,49,FALSE
81b1b300e54447e821ad2a2c690e296e,494,67,TRUE
81b1b300e54447e821ad2a2c690e296e,494,104,FALSE
81b1b300e54447e821ad2a2c690e296e,494,106,FALSE
81b1b300e54447e821ad2a2c690e296e,494,107,FALSE
81b1b300e54447e821ad2a2c690e296e,494,108,FALSE
81b1b300e54447e821ad2a2c690e296e,502,45,FALSE
81b1b300e54447e821ad2a2c690e296e,502,48,TRUE
81b1b300e54447e821ad2a2c690e296e,502,51,FALSE
81b1b300e54447e821ad2a2c690e296e,502,56,TRUE
81b1b300e54447e821ad2a2c690e296e,502,57,TRUE
81b1b300e54447e821ad2a2c690e296e,502,64,FALSE
81b1b300e54447e821ad2a2c690e296e,502,70,FALSE
81b1b300e54447e821ad2a2c690e296e,502,71,TRUE
81b1b300e54447e821ad2a2c690e296e,502,112,FALSE
81b1b300e54447e821ad2a2c690e296e,502,118,FALSE
8425bc94a44e3d1bb3c8c026b2702c00,502,45,FALSE
8425bc94a44e3d1bb3c8c026b2702c00,502,48,TRUE
8425bc94a44e3d1bb3c8c026b2702c00,502,51,FALSE
8425bc94a44e3d1bb3c8c026b2702c00,502,56,TRUE
8425bc94a44e3d1bb3c8c026b2702c00,502,57,TRUE
8425bc94a44e3d1bb3c8c026b2702c00,502,64,FALSE
8425bc94a44e3d1bb3c8c026b2702c00,502,70,FALSE
8425bc94a44e3d1bb3c8c026b2702c00,502,71,TRUE
8425bc94a44e3d1bb3c8c026b2702c00,502,112,FALSE
8425bc94a44e3d1bb3c8c026b2702c00,502,118,FALSE
8497c3b1d034ce7aaf059804b5c88db6,494,41,FALSE
8497c3b1d034ce7aaf059804b5c88db6,494,43,TRUE
8497c3b1d034ce7aaf059804b5c88db6,494,44,TRUE
8497c3b1d034ce7aaf059804b5c88db6,494,46,TRUE
8497c3b1d034ce7aaf059804b5c88db6,494,49,FALSE
8497c3b1d034ce7aaf059804b5c88db6,494,67,TRUE
8497c3b1d034ce7aaf059804b5c88db6,494,104,FALSE
8497c3b1d034ce7aaf059804b5c88db6,494,106,FALSE
8497c3b1d034ce7aaf059804b5c88db6,494,107,FALSE
8497c3b1d034ce7aaf059804b5c88db6,494,108,FALSE
8497c3b1d034ce7aaf059804b5c88db6,502,45,FALSE
8497c3b1d034ce7aaf059804b5c88db6,502,48,TRUE
8497c3b1d034ce7aaf059804b5c88db6,502,51,FALSE
8497c3b1d034ce7aaf059804b5c88db6,502,56,TRUE
8497c3b1d034ce7aaf059804b5c88db6,502,57,TRUE
8497c3b1d034ce7aaf059804b5c88db6,502,64,FALSE
8497c3b1d034ce7aaf059804b5c88db6,502,70,FALSE
8497c3b1d034ce7aaf059804b5c88db6,502,71,TRUE
8497c3b1d034ce7aaf059804b5c88db6,502,112,FALSE
8497c3b1d034ce7aaf059804b5c88db6,502,118,FALSE
8621cdddd12002436862912970737eda,494,41,FALSE
8621cdddd12002436862912970737eda,494,43,TRUE
8621cdddd12002436862912970737eda,494,44,TRUE
8621cdddd12002436862912970737eda,494,46,TRUE
8621cdddd12002436862912970737eda,494,49,FALSE
8621cdddd12002436862912970737eda,494,67,TRUE
8621cdddd12002436862912970737eda,494,104,FALSE
8621cdddd12002436862912970737eda,494,106,FALSE
8621cdddd12002436862912970737eda,494,107,FALSE
8621cdddd12002436862912970737eda,494,108,FALSE
8621cdddd12002436862912970737eda,502,45,TRUE
8621cdddd12002436862912970737eda,502,48,TRUE
8621cdddd12002436862912970737eda,502,51,TRUE
8621cdddd12002436862912970737eda,502,56,TRUE
8621cdddd12002436862912970737eda,502,57,TRUE
8621cdddd12002436862912970737eda,502,64,FALSE
8621cdddd12002436862912970737eda,502,70,FALSE
8621cdddd12002436862912970737eda,502,71,TRUE
8621cdddd12002436862912970737eda,502,112,FALSE
8621cdddd12002436862912970737eda,502,118,FALSE
89ea5cb67579289ce2b6a46c42e30424,494,41,FALSE
89ea5cb67579289ce2b6a46c42e30424,494,43,TRUE
89ea5cb67579289ce2b6a46c42e30424,494,44,TRUE
89ea5cb67579289ce2b6a46c42e30424,494,46,TRUE
89ea5cb67579289ce2b6a46c42e30424,494,49,FALSE
89ea5cb67579289ce2b6a46c42e30424,494,67,TRUE
89ea5cb67579289ce2b6a46c42e30424,494,104,FALSE
89ea5cb67579289ce2b6a46c42e30424,494,106,FALSE
89ea5cb67579289ce2b6a46c42e30424,494,107,FALSE
89ea5cb67579289ce2b6a46c42e30424,494,108,FALSE
89ea5cb67579289ce2b6a46c42e30424,502,45,TRUE
89ea5cb67579289ce2b6a46c42e30424,502,48,TRUE
89ea5cb67579289ce2b6a46c42e30424,502,51,FALSE
89ea5cb67579289ce2b6a46c42e30424,502,56,TRUE
89ea5cb67579289ce2b6a46c42e30424,502,57,TRUE
89ea5cb67579289ce2b6a46c42e30424,502,64,FALSE
89ea5cb67579289ce2b6a46c42e30424,502,70,FALSE
89ea5cb67579289ce2b6a46c42e30424,502,71,TRUE
89ea5cb67579289ce2b6a46c42e30424,502,112,FALSE
89ea5cb67579289ce2b6a46c42e30424,502,118,FALSE
8be57c24680317c02843631b253179d8,494,41,FALSE
8be57c24680317c02843631b253179d8,494,43,TRUE
8be57c24680317c02843631b253179d8,494,44,TRUE
8be57c24680317c02843631b253179d8,494,46,TRUE
8be57c24680317c02843631b253179d8,494,49,FALSE
8be57c24680317c02843631b253179d8,494,67,TRUE
8be57c24680317c02843631b253179d8,494,104,FALSE
8be57c24680317c02843631b253179d8,494,106,FALSE
8be57c24680317c02843631b253179d8,494,107,FALSE
8be57c24680317c02843631b253179d8,494,108,FALSE
8be57c24680317c02843631b253179d8,502,45,TRUE
8be57c24680317c02843631b253179d8,502,48,TRUE
8be57c24680317c02843631b253179d8,502,51,FALSE
8be57c24680317c02843631b253179d8,502,56,TRUE
8be57c24680317c02843631b253179d8,502,57,FALSE
8be57c24680317c02843631b253179d8,502,64,FALSE
8be57c24680317c02843631b253179d8,502,70,FALSE
8be57c24680317c02843631b253179d8,502,112,FALSE
8c19f571e251e61cb8dd3612f26d5ecf,494,41,FALSE
8c19f571e251e61cb8dd3612f26d5ecf,502,45,TRUE
8c19f571e251e61cb8dd3612f26d5ecf,502,48,TRUE
8c19f571e251e61cb8dd3612f26d5ecf,502,51,TRUE
8c19f571e251e61cb8dd3612f26d5ecf,502,56,TRUE
8c19f571e251e61cb8dd3612f26d5ecf,502,57,FALSE
8c19f571e251e61cb8dd3612f26d5ecf,502,64,TRUE
8c19f571e251e61cb8dd3612f26d5ecf,502,70,TRUE
8c19f571e251e61cb8dd3612f26d5ecf,502,71,TRUE
8c19f571e251e61cb8dd3612f26d5ecf,502,112,FALSE
8c19f571e251e61cb8dd3612f26d5ecf,502,118,TRUE
8cad09283d1d6c5fb08daec8a576a72d,494,41,TRUE
8cad09283d1d6c5fb08daec8a576a72d,494,43,TRUE
8cad09283d1d6c5fb08daec8a576a72d,494,44,TRUE
8cad09283d1d6c5fb08daec8a576a72d,494,46,TRUE
8cad09283d1d6c5fb08daec8a576a72d,494,49,FALSE
8cad09283d1d6c5fb08daec8a576a72d,494,67,TRUE
8cad09283d1d6c5fb08daec8a576a72d,494,104,FALSE
8cad09283d1d6c5fb08daec8a576a72d,494,106,FALSE
8cad09283d1d6c5fb08daec8a576a72d,494,107,FALSE
8cad09283d1d6c5fb08daec8a576a72d,494,108,FALSE
8cb1f62625edb0977782ad3930d7d239,494,41,TRUE
8cb1f62625edb0977782ad3930d7d239,494,43,TRUE
8cb1f62625edb0977782ad3930d7d239,494,44,TRUE
8cb1f62625edb0977782ad3930d7d239,494,46,TRUE
8cb1f62625edb0977782ad3930d7d239,494,49,FALSE
8cb1f62625edb0977782ad3930d7d239,494,67,TRUE
8cb1f62625edb0977782ad3930d7d239,494,104,FALSE
8cb1f62625edb0977782ad3930d7d239,494,106,FALSE
8cb1f62625edb0977782ad3930d7d239,494,107,FALSE
8cb1f62625edb0977782ad3930d7d239,494,108,FALSE
8cb1f62625edb0977782ad3930d7d239,502,45,TRUE
8cb1f62625edb0977782ad3930d7d239,502,48,TRUE
8cb1f62625edb0977782ad3930d7d239,502,51,TRUE
8cb1f62625edb0977782ad3930d7d239,502,56,TRUE
8cb1f62625edb0977782ad3930d7d239,502,57,TRUE
8cb1f62625edb0977782ad3930d7d239,502,71,TRUE
8cb1f62625edb0977782ad3930d7d239,502,112,FALSE
8cb1f62625edb0977782ad3930d7d239,502,118,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,494,41,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,494,43,FALSE
8db66f2fc805310b86589bd1aeaa2cd7,494,44,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,494,46,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,494,49,FALSE
8db66f2fc805310b86589bd1aeaa2cd7,494,67,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,494,104,FALSE
8db66f2fc805310b86589bd1aeaa2cd7,494,106,FALSE
8db66f2fc805310b86589bd1aeaa2cd7,494,107,FALSE
8db66f2fc805310b86589bd1aeaa2cd7,494,108,FALSE
8db66f2fc805310b86589bd1aeaa2cd7,502,45,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,502,48,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,502,51,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,502,56,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,502,57,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,502,64,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,502,70,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,502,71,TRUE
8db66f2fc805310b86589bd1aeaa2cd7,502,112,FALSE
8db66f2fc805310b86589bd1aeaa2cd7,502,118,TRUE
8ea9805479ddb07d9183081b059dd0d2,494,41,TRUE
8ea9805479ddb07d9183081b059dd0d2,494,43,TRUE
8ea9805479ddb07d9183081b059dd0d2,494,44,TRUE
8ea9805479ddb07d9183081b059dd0d2,494,46,FALSE
8ea9805479ddb07d9183081b059dd0d2,494,49,TRUE
8ea9805479ddb07d9183081b059dd0d2,494,67,FALSE
8ea9805479ddb07d9183081b059dd0d2,494,104,FALSE
8ea9805479ddb07d9183081b059dd0d2,494,106,FALSE
8ea9805479ddb07d9183081b059dd0d2,494,107,FALSE
8ea9805479ddb07d9183081b059dd0d2,494,108,FALSE
8ea9805479ddb07d9183081b059dd0d2,502,45,TRUE
8ea9805479ddb07d9183081b059dd0d2,502,48,TRUE
8ea9805479ddb07d9183081b059dd0d2,502,51,TRUE
8ea9805479ddb07d9183081b059dd0d2,502,56,FALSE
8ea9805479ddb07d9183081b059dd0d2,502,57,TRUE
8ea9805479ddb07d9183081b059dd0d2,502,64,FALSE
8ea9805479ddb07d9183081b059dd0d2,502,70,FALSE
8ea9805479ddb07d9183081b059dd0d2,502,71,TRUE
8ea9805479ddb07d9183081b059dd0d2,502,112,FALSE
8ea9805479ddb07d9183081b059dd0d2,502,118,TRUE
8efe4ff08d6f51db0f7179fbef12f2f1,494,41,TRUE
8efe4ff08d6f51db0f7179fbef12f2f1,494,43,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,494,44,TRUE
8efe4ff08d6f51db0f7179fbef12f2f1,494,46,TRUE
8efe4ff08d6f51db0f7179fbef12f2f1,494,49,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,494,67,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,494,104,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,494,106,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,494,107,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,494,108,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,502,45,TRUE
8efe4ff08d6f51db0f7179fbef12f2f1,502,48,TRUE
8efe4ff08d6f51db0f7179fbef12f2f1,502,51,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,502,56,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,502,57,TRUE
8efe4ff08d6f51db0f7179fbef12f2f1,502,64,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,502,70,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,502,71,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,502,112,FALSE
8efe4ff08d6f51db0f7179fbef12f2f1,502,118,FALSE
907372450aa412b4647b9b8a64967f71,494,41,TRUE
907372450aa412b4647b9b8a64967f71,494,43,TRUE
907372450aa412b4647b9b8a64967f71,494,44,TRUE
907372450aa412b4647b9b8a64967f71,494,46,FALSE
907372450aa412b4647b9b8a64967f71,494,49,FALSE
907372450aa412b4647b9b8a64967f71,494,67,TRUE
907372450aa412b4647b9b8a64967f71,494,104,FALSE
907372450aa412b4647b9b8a64967f71,494,106,FALSE
907372450aa412b4647b9b8a64967f71,494,107,FALSE
907372450aa412b4647b9b8a64967f71,494,108,FALSE
907372450aa412b4647b9b8a64967f71,502,45,FALSE
907372450aa412b4647b9b8a64967f71,502,48,TRUE
907372450aa412b4647b9b8a64967f71,502,51,FALSE
907372450aa412b4647b9b8a64967f71,502,56,TRUE
907372450aa412b4647b9b8a64967f71,502,57,TRUE
907372450aa412b4647b9b8a64967f71,502,64,FALSE
907372450aa412b4647b9b8a64967f71,502,70,FALSE
907372450aa412b4647b9b8a64967f71,502,71,FALSE
907372450aa412b4647b9b8a64967f71,502,112,TRUE
907372450aa412b4647b9b8a64967f71,502,118,FALSE
91109a77036a730296d6305a9794fa13,494,41,TRUE
91109a77036a730296d6305a9794fa13,494,43,TRUE
91109a77036a730296d6305a9794fa13,494,44,TRUE
91109a77036a730296d6305a9794fa13,494,46,TRUE
91109a77036a730296d6305a9794fa13,494,49,TRUE
91109a77036a730296d6305a9794fa13,494,67,TRUE
91109a77036a730296d6305a9794fa13,494,104,FALSE
91109a77036a730296d6305a9794fa13,494,106,FALSE
91109a77036a730296d6305a9794fa13,494,107,TRUE
91109a77036a730296d6305a9794fa13,494,108,FALSE
91109a77036a730296d6305a9794fa13,502,45,FALSE
91109a77036a730296d6305a9794fa13,502,48,FALSE
91109a77036a730296d6305a9794fa13,502,51,TRUE
91109a77036a730296d6305a9794fa13,502,56,TRUE
91109a77036a730296d6305a9794fa13,502,57,TRUE
91109a77036a730296d6305a9794fa13,502,64,FALSE
91109a77036a730296d6305a9794fa13,502,70,FALSE
91109a77036a730296d6305a9794fa13,502,71,TRUE
91109a77036a730296d6305a9794fa13,502,112,FALSE
91109a77036a730296d6305a9794fa13,502,118,FALSE
9313f5e96e48503b676b16e2e0d41455,494,41,TRUE
9313f5e96e48503b676b16e2e0d41455,494,43,TRUE
9313f5e96e48503b676b16e2e0d41455,494,44,TRUE
9313f5e96e48503b676b16e2e0d41455,494,46,TRUE
9313f5e96e48503b676b16e2e0d41455,494,49,TRUE
9313f5e96e48503b676b16e2e0d41455,494,67,TRUE
9313f5e96e48503b676b16e2e0d41455,494,104,TRUE
9313f5e96e48503b676b16e2e0d41455,494,106,TRUE
9313f5e96e48503b676b16e2e0d41455,494,107,TRUE
9313f5e96e48503b676b16e2e0d41455,494,108,TRUE
9313f5e96e48503b676b16e2e0d41455,502,45,TRUE
9313f5e96e48503b676b16e2e0d41455,502,48,TRUE
9313f5e96e48503b676b16e2e0d41455,502,51,TRUE
9313f5e96e48503b676b16e2e0d41455,502,56,TRUE
9313f5e96e48503b676b16e2e0d41455,502,57,TRUE
9313f5e96e48503b676b16e2e0d41455,502,64,TRUE
9313f5e96e48503b676b16e2e0d41455,502,70,TRUE
9313f5e96e48503b676b16e2e0d41455,502,71,TRUE
9313f5e96e48503b676b16e2e0d41455,502,112,TRUE
9313f5e96e48503b676b16e2e0d41455,502,118,TRUE
93819e80e5e3693840fa1f2c327b51b5,494,41,TRUE
93819e80e5e3693840fa1f2c327b51b5,494,43,TRUE
93819e80e5e3693840fa1f2c327b51b5,494,44,TRUE
93819e80e5e3693840fa1f2c327b51b5,494,46,TRUE
93819e80e5e3693840fa1f2c327b51b5,494,49,TRUE
93819e80e5e3693840fa1f2c327b51b5,494,67,FALSE
93819e80e5e3693840fa1f2c327b51b5,494,104,TRUE
93819e80e5e3693840fa1f2c327b51b5,494,106,TRUE
93819e80e5e3693840fa1f2c327b51b5,494,107,TRUE
93819e80e5e3693840fa1f2c327b51b5,494,108,FALSE
93819e80e5e3693840fa1f2c327b51b5,502,45,FALSE
93819e80e5e3693840fa1f2c327b51b5,502,48,TRUE
93819e80e5e3693840fa1f2c327b51b5,502,51,FALSE
93819e80e5e3693840fa1f2c327b51b5,502,56,FALSE
93819e80e5e3693840fa1f2c327b51b5,502,57,TRUE
93819e80e5e3693840fa1f2c327b51b5,502,64,TRUE
93819e80e5e3693840fa1f2c327b51b5,502,70,FALSE
93819e80e5e3693840fa1f2c327b51b5,502,71,TRUE
93819e80e5e3693840fa1f2c327b51b5,502,112,FALSE
93819e80e5e3693840fa1f2c327b51b5,502,118,TRUE
946af3555203afdb63e571b873e419f6,494,41,FALSE
946af3555203afdb63e571b873e419f6,494,43,TRUE
946af3555203afdb63e571b873e419f6,494,44,TRUE
946af3555203afdb63e571b873e419f6,494,46,TRUE
946af3555203afdb63e571b873e419f6,494,49,FALSE
946af3555203afdb63e571b873e419f6,494,67,TRUE
946af3555203afdb63e571b873e419f6,494,104,FALSE
946af3555203afdb63e571b873e419f6,494,106,TRUE
946af3555203afdb63e571b873e419f6,494,107,FALSE
946af3555203afdb63e571b873e419f6,494,108,TRUE
946af3555203afdb63e571b873e419f6,502,45,FALSE
946af3555203afdb63e571b873e419f6,502,48,TRUE
946af3555203afdb63e571b873e419f6,502,51,FALSE
946af3555203afdb63e571b873e419f6,502,56,TRUE
946af3555203afdb63e571b873e419f6,502,57,TRUE
946af3555203afdb63e571b873e419f6,502,64,TRUE
946af3555203afdb63e571b873e419f6,502,70,FALSE
946af3555203afdb63e571b873e419f6,502,71,TRUE
946af3555203afdb63e571b873e419f6,502,112,TRUE
946af3555203afdb63e571b873e419f6,502,118,TRUE
95a372b63ab8641f092e77acc9bf468c,502,45,TRUE
95a372b63ab8641f092e77acc9bf468c,502,48,TRUE
95a372b63ab8641f092e77acc9bf468c,502,51,FALSE
95a372b63ab8641f092e77acc9bf468c,502,56,TRUE
95a372b63ab8641f092e77acc9bf468c,502,57,TRUE
95a372b63ab8641f092e77acc9bf468c,502,64,TRUE
95a372b63ab8641f092e77acc9bf468c,502,70,TRUE
95a372b63ab8641f092e77acc9bf468c,502,71,FALSE
95a372b63ab8641f092e77acc9bf468c,502,118,TRUE
96fe1255e032940e2739e06072855b95,494,41,FALSE
96fe1255e032940e2739e06072855b95,494,43,TRUE
96fe1255e032940e2739e06072855b95,494,44,TRUE
96fe1255e032940e2739e06072855b95,494,46,TRUE
96fe1255e032940e2739e06072855b95,494,49,TRUE
96fe1255e032940e2739e06072855b95,494,67,FALSE
96fe1255e032940e2739e06072855b95,494,104,TRUE
96fe1255e032940e2739e06072855b95,494,106,TRUE
96fe1255e032940e2739e06072855b95,494,107,TRUE
96fe1255e032940e2739e06072855b95,494,108,TRUE
96fe1255e032940e2739e06072855b95,502,45,TRUE
96fe1255e032940e2739e06072855b95,502,48,TRUE
96fe1255e032940e2739e06072855b95,502,51,TRUE
96fe1255e032940e2739e06072855b95,502,56,TRUE
96fe1255e032940e2739e06072855b95,502,57,TRUE
96fe1255e032940e2739e06072855b95,502,64,TRUE
96fe1255e032940e2739e06072855b95,502,70,FALSE
96fe1255e032940e2739e06072855b95,502,71,TRUE
96fe1255e032940e2739e06072855b95,502,112,TRUE
96fe1255e032940e2739e06072855b95,502,118,TRUE
97cbc42bf29a147e4a2c287664032734,494,41,TRUE
97cbc42bf29a147e4a2c287664032734,494,43,TRUE
97cbc42bf29a147e4a2c287664032734,494,44,TRUE
97cbc42bf29a147e4a2c287664032734,494,46,FALSE
97cbc42bf29a147e4a2c287664032734,494,49,TRUE
97cbc42bf29a147e4a2c287664032734,494,67,TRUE
97cbc42bf29a147e4a2c287664032734,494,104,TRUE
97cbc42bf29a147e4a2c287664032734,494,106,TRUE
97cbc42bf29a147e4a2c287664032734,494,107,FALSE
97cbc42bf29a147e4a2c287664032734,494,108,TRUE
97cbc42bf29a147e4a2c287664032734,502,45,FALSE
97cbc42bf29a147e4a2c287664032734,502,48,TRUE
97cbc42bf29a147e4a2c287664032734,502,51,TRUE
97cbc42bf29a147e4a2c287664032734,502,56,TRUE
97cbc42bf29a147e4a2c287664032734,502,57,TRUE
97cbc42bf29a147e4a2c287664032734,502,64,TRUE
97cbc42bf29a147e4a2c287664032734,502,70,FALSE
97cbc42bf29a147e4a2c287664032734,502,71,TRUE
97cbc42bf29a147e4a2c287664032734,502,112,TRUE
